TARGET_PERIOD,period_dt,window,panel_mean_bias_sq_proxy,panel_median_bias_sq_proxy,panel_mean_noise_var_proxy,panel_median_noise_var_proxy,panel_mean_bias_to_noise_ratio,panel_median_bias_to_noise_ratio,bias_sq_proxy__15,noise_var_proxy__15,bias_to_noise_ratio__15,bias_sq_proxy__16,noise_var_proxy__16,bias_to_noise_ratio__16,bias_sq_proxy__22,noise_var_proxy__22,bias_to_noise_ratio__22,bias_sq_proxy__23,noise_var_proxy__23,bias_to_noise_ratio__23,bias_sq_proxy__24,noise_var_proxy__24,bias_to_noise_ratio__24,bias_sq_proxy__37,noise_var_proxy__37,bias_to_noise_ratio__37,bias_sq_proxy__39,noise_var_proxy__39,bias_to_noise_ratio__39,bias_sq_proxy__89,noise_var_proxy__89,bias_to_noise_ratio__89,bias_sq_proxy__94,noise_var_proxy__94,bias_to_noise_ratio__94,bias_sq_proxy__95,noise_var_proxy__95,bias_to_noise_ratio__95,bias_sq_proxy__96,noise_var_proxy__96,bias_to_noise_ratio__96
2008-08-01,2008-08-01,20,0.04626850552887345,0.030501387613508832,0.03552776858296356,0.03369741863075197,1.2461193621112894,0.7731183295363834,0.030501387613508832,0.027234960718294045,1.1199350690827576,0.018595041322314026,0.033636363636363624,0.5528255528255523,0.00020284664830118356,0.02095858585858592,0.009678451097314142,0.04524422257035154,0.058521730557705424,0.7731183295363834,0.01619834710743803,0.024090909090909097,0.6723842195540313,0.1012396694214876,0.03545454545454549,2.8554778554778526,0.016883551149236113,0.02368232558884635,0.7129177869756064,0.1167016018773594,0.03369741863075197,3.4632208228216785,0.06712809917355378,0.05659090909090911,1.1861993428258495,0.01632408319025585,0.03465588760387002,0.4710334756635389,0.07993471074380161,0.04228181818181813,1.8905220773636182
2008-11-01,2008-11-01,20,0.059561980227740736,0.04340277777777775,0.03857528001757924,0.033205319230220624,1.5686715491229426,1.0639466979323287,0.040706798696845,0.03340288065843621,1.2186613218511175,0.04340277777777775,0.031249999999999986,1.3888888888888886,0.001448225308641949,0.02087870370370376,0.069363755968482,0.06416831313835868,0.06031158634456332,1.0639466979323287,0.027248951470158433,0.02632681103140391,1.0350266668323236,0.1286724697428407,0.036138013690412016,3.560585007387374,0.018434939278640816,0.025458798456442486,0.7241087716759765,0.15065898491083676,0.03130596707818931,4.812468643263859,0.06890625000000006,0.07229166666666668,0.9531700288184444,0.030783377736603633,0.033205319230220624,0.9270616410333213,0.08075069444444442,0.05375833333333332,1.5021056167002533
2009-02-01,2009-02-01,20,0.11125369117712701,0.1068786982248521,0.037370930309924055,0.031218043684710352,3.1106434060025703,2.6177468595088986,0.0863957995470816,0.031218043684710352,2.767495632322266,0.11455621301775142,0.029230769230769213,3.919028340080972,0.010890795529256992,0.025426495726495767,0.4283246754254147,0.13293180420875264,0.05567223354882768,2.3877576977788033,0.08017047120331867,0.02484750915145175,3.226499312855051,0.2205034550084591,0.03335894997627692,6.610023851628101,0.05077409137312347,0.02388504472902383,2.1257691559365393,0.22436820805025925,0.035051661918328605,6.401071897048526,0.1068786982248521,0.06826923076923078,1.565547128927411,0.08124355199264233,0.03103567928943442,2.6177468595088986,0.11507751479289934,0.05308461538461536,2.1678129145162903
2009-05-01,2009-05-01,20,0.17675831685258972,0.1628698979591837,0.041592340795669876,0.035762257495590845,4.356636839791182,3.6734693877551012,0.1612086230788611,0.02934532627865961,5.493502493311672,0.18367346938775497,0.049999999999999975,3.6734693877551012,0.029433375933155027,0.028106255335818797,1.0472179798226247,0.2115852690338507,0.06062421686676856,3.4901113774194106,0.14772331762764743,0.03200125849777662,4.616172130790135,0.30285472851221695,0.04847616783511425,6.247497317493004,0.09674318797696337,0.027196057321685056,3.557250480562276,0.3150238347190727,0.035762257495590845,8.808835257615161,0.1628698979591837,0.06482142857142859,2.5125934671389216,0.15502118931304645,0.03188992340666918,4.861133949309727,0.17820459183673457,0.049292857142857124,3.6152213964849804
2009-08-01,2009-08-01,20,0.24724065202705578,0.2480777832647461,0.046235585101794534,0.0510600211082554,5.7802898731898,4.936752136752135,0.2480777832647461,0.03147230452674896,7.882415571249308,0.25671111111111095,0.051999999999999984,4.936752136752135,0.05143407084135754,0.032839138279198356,1.5662430117399873,0.2944708913332902,0.06191593574231733,4.755979019017391,0.2487263444157229,0.029867841264591518,8.327563489182905,0.3833112101374607,0.0510600211082554,7.507071125661693,0.15233405769375877,0.028908056440378572,5.269605655016628,0.43189236762688604,0.03371144032921812,12.811448084363207,0.22090000000000004,0.06583333333333333,3.3554430379746845,0.20074889142883637,0.06297669842903157,3.1876693513087266,0.2310404444444442,0.05800666666666667,3.982998122821127
2009-11-01,2009-11-01,20,0.25831268575728333,0.2562890624999999,0.09349159295025321,0.09203669213674849,3.655852436176262,3.074147770853119,0.30051714891975306,0.04708341049382715,6.3826546498612755,0.2562890624999999,0.10156250000000006,2.523461538461536,0.040046566750093895,0.09203669213674849,0.4351152330702253,0.3705595047011774,0.06085868975842248,6.088851175930783,0.2743710737557588,0.08925110118555458,3.074147770853119,0.3741478206881997,0.0992534489453429,3.7696203473416445,0.17297797651492788,0.052413802912854926,3.300237092174504,0.5039027970679012,0.04691697530864203,10.74030867831932,0.18329101562500008,0.16296875000000008,1.1247003835091083,0.18417993618230497,0.10886840171139282,1.6917666952671995,0.1811566406249999,0.16719374999999984,1.0835132331501631
2010-02-01,2010-02-01,20,0.2244114562641152,0.22039549572530637,0.13157457221703167,0.12282677547796977,2.091493856831281,1.3835668575734166,0.3038675552138065,0.07372556281771968,4.121603736889655,0.2499999999999999,0.10029411764705884,2.4926686217008784,0.018334149679092325,0.11603453377576328,0.15800597531182456,0.28905018065202337,0.24110229624322113,1.1988694639408701,0.22039549572530637,0.1592951540569925,1.3835668575734166,0.31801769609023844,0.12282677547796977,2.589156109103248,0.15786595800575176,0.07874240274151052,2.0048404990127358,0.5051621539476386,0.07815045819361177,6.4639691899967895,0.15765570934256062,0.1545588235294118,1.0200369396093358,0.13137400606199812,0.14140781696291294,0.9290434495318856,0.11680311418685112,0.18118235294117632,0.6446715824734491
2010-05-01,2010-05-01,20,0.17040618711537683,0.17827160493827152,0.1463206393668701,0.1491666666666667,1.2974094071901647,1.1951169046141106,0.26815775415333015,0.08525469821673524,3.145372158512803,0.17827160493827152,0.1491666666666667,1.1951169046141106,0.0025103558589129587,0.11958817078822087,0.02099167369453754,0.18969779337178075,0.2454855020074867,0.7727454037835417,0.1965873403228813,0.1529454232760485,1.2853430727905097,0.2661883403732365,0.11711417684030478,2.272895968318226,0.14501284487500923,0.07464560258920437,1.9426843624406849,0.36553506272703395,0.1877073052948296,1.9473672702982574,0.10562500000000004,0.16847222222222227,0.6269579554822754,0.09410387522893582,0.13358615402274096,0.7044433303538037,0.06277808641975302,0.17556111111111097,0.3575853788030617
2010-08-01,2010-08-01,20,0.13295684075336686,0.11703601108033233,0.1431582675578368,0.14131578947368423,1.0576467260313258,0.8281877879055174,0.2254305974487875,0.08083339831059129,2.788829891607442,0.11703601108033233,0.14131578947368423,0.8281877879055174,0.001350128775724391,0.11329405653620925,0.011917030928210117,0.11487732058347574,0.23282837032288212,0.49339915244935995,0.17761799840938244,0.14624729501865752,1.2145045033942188,0.22372002878608957,0.11200290437502558,1.9974484593452622,0.11900682025479443,0.07176951824240416,1.6581805642451797,0.3102319523039663,0.20967007870036483,1.4796195729354036,0.06515927977839339,0.15986842105263163,0.4075806800953001,0.07199511086608944,0.13111637426164932,0.5490932102989636,0.03609999999999994,0.17579473684210514,0.20535313313972614
2010-11-01,2010-11-01,20,0.1065551620372862,0.08525745433892021,0.13953915446607054,0.13525000000000004,0.8828272686725469,0.5796672828096113,0.1815233364197529,0.07779172839506172,2.3334529282842897,0.07839999999999996,0.13525000000000004,0.5796672828096113,0.007209180579073617,0.11662935370939878,0.06181274567495655,0.08525745433892021,0.23718695180673804,0.35945254867303456,0.14090648713677792,0.14586845658700567,0.9659832593946169,0.1930205061641954,0.1066527591562743,1.8098032126986012,0.09469465652154473,0.06843104233028395,1.3837967872022006,0.26950162771795105,0.19943657476534662,1.3513149633413113,0.03705625000000002,0.15187500000000004,0.24399176954732518,0.0633670335319323,0.12780383237666687,0.49581481520190485,0.021170249999999963,0.1680049999999999,0.12600964257016145
2011-02-01,2011-02-01,20,0.08118761828148989,0.05416091117751748,0.14064213003993417,0.13750000000000004,0.6568829786966975,0.3681818181818181,0.13768222530864188,0.07779172839506172,1.7698825845522934,0.050625,0.13750000000000004,0.3681818181818181,0.02247207674575066,0.11762935370939878,0.19104140282252613,0.05592813093694414,0.23713967686923804,0.23584467886318178,0.10586897428139845,0.14611845658700567,0.7245421061394745,0.16756004671844404,0.1089027591562743,1.5386207660542113,0.05416091117751748,0.07243104233028395,0.7477582737322062,0.2343871453906262,0.1976865747653466,1.185650293495363,0.015625,0.15281250000000007,0.10224948875255618,0.041444040537066004,0.13004633862666687,0.3186867156332814,0.007310249999999984,0.1690049999999999,0.04325463743676216
2011-05-01,2011-05-01,20,0.06991442974154963,0.03802499999999997,0.1434058480882647,0.1395,0.5465530807241815,0.33193127394580424,0.13140624999999992,0.08991530864197528,1.4614446859458965,0.03802499999999997,0.1395,0.27258064516129005,0.03910119734362149,0.117799075931621,0.33193127394580424,0.03666891470544418,0.237792651931738,0.15420541554820855,0.07861021271155691,0.14611845658700567,0.5379896184760805,0.15550481699556834,0.1089027591562743,1.427923573290008,0.0308792647160568,0.07264104233028397,0.4250939100743502,0.21542172691786918,0.1976865747653466,1.0897134879977264,0.011024999999999997,0.1650000000000001,0.06681818181818176,0.02986609376692914,0.13010345962666686,0.22955649183065682,0.002550249999999995,0.1720049999999999,0.014826603877794229
2011-08-01,2011-08-01,20,0.07010443716940744,0.03609999999999998,0.144861590151077,0.13950000000000004,0.5446690240274074,0.35089657915824796,0.13140624999999992,0.09049999999999996,1.452002762430939,0.03609999999999998,0.13950000000000004,0.2587813620071682,0.049613208689779316,0.11710213148717652,0.4236746851632867,0.032221147506249964,0.23955421987086897,0.13450461245733297,0.06268770499832924,0.14511845658700567,0.43197610057783975,0.16756004671844404,0.10915275915627431,1.5350967580997916,0.0308792647160568,0.08800104233028391,0.35089657915824796,0.22008808153605836,0.1976865747653466,1.113318300938252,0.011024999999999997,0.1647500000000001,0.06691957511380875,0.027927854698564278,0.13010730746489077,0.21465246835655685,0.0016402499999999985,0.1720049999999999,0.009536059998255861
2011-11-01,2011-11-01,20,0.07248616868022334,0.038308263474464053,0.1380111504788165,0.13325000000000004,0.610001950046574,0.40372292858068326,0.1387562499999999,0.08449999999999995,1.6420857988165676,0.03609999999999998,0.13325000000000004,0.27091932457786094,0.05186561095901091,0.11510213148717649,0.4506051303210597,0.025441047506249963,0.22510570012500003,0.11301822873486847,0.05778020242725331,0.14311845658700567,0.40372292858068326,0.17584686653369447,0.0969027591562743,1.8146734733332788,0.038308263474464053,0.08300104233028391,0.461539546961651,0.22480443615424767,0.18868657476534662,1.1914172295184104,0.014399999999999982,0.15800000000000008,0.09113924050632895,0.031974928427536374,0.12370099081589436,0.25848562906925326,0.0020702499999999966,0.16675499999999988,0.012414920092351043
2012-02-01,2012-02-01,20,0.09487394274479936,0.06002499999999997,0.14175186213913696,0.13925000000000004,0.7880954746031915,0.4664902423430367,0.17430624999999975,0.08449999999999995,2.062795857988164,0.06002499999999997,0.13925000000000004,0.4310592459605023,0.037148795074389965,0.1158521314871765,0.32065698401502357,0.04389129750624995,0.23735570012500004,0.18491781525842949,0.09022521785370867,0.15886845658700569,0.5679240535977389,0.21099414579469633,0.09615275915627428,2.194363923054706,0.07060975912888948,0.08525104233028394,0.8282568423659801,0.2592189184815725,0.18843657476534661,1.3756295390338562,0.028899999999999974,0.15800000000000008,0.18291139240506302,0.059173736353286384,0.12684881907941942,0.4664902423430367,0.009120249999999984,0.1687549999999999,0.05404432461260401
2012-05-01,2012-05-01,20,0.13945438256163978,0.10889999999999997,0.14076727851673163,0.13925000000000004,1.149963619768231,0.8235640796234261,0.23522499999999977,0.08318749999999996,2.827648384673177,0.10889999999999997,0.13925000000000004,0.7820466786355471,0.019044369299186927,0.11382670216620991,0.1673102087362446,0.07535162250624997,0.2336057001250001,0.32255900633387824,0.14851398970785373,0.15761845658700566,0.9422373047148432,0.2749334745938244,0.0954027591562743,2.881818901521183,0.1313840993448715,0.08470592204710096,1.5510615570870594,0.35299694699079015,0.19443657476534662,1.8154863477553036,0.05759999999999997,0.15500000000000008,0.3716129032258061,0.10265845573526144,0.12465144883711043,0.8235640796234261,0.027390249999999974,0.1667549999999999,0.16425444514407359
2012-08-01,2012-08-01,20,0.17744031642456662,0.14062499999999997,0.15399220921138942,0.15600000000000008,1.334702418884509,0.8830455259026683,0.2915999999999997,0.08487499999999994,3.435640648011781,0.14062499999999997,0.15925000000000006,0.8830455259026683,0.004624181974420546,0.11357738395633221,0.04071393276850287,0.10530187250624995,0.23985570012500007,0.4390217637161518,0.1603002435644676,0.22161845658700563,0.7233163069229074,0.34145439348532713,0.0976527591562743,3.4966179802343893,0.16603134949248477,0.12282972660077034,1.3517196047511473,0.4544586208818186,0.19668657476534662,2.3105726530852566,0.09609999999999996,0.15600000000000008,0.6160256410256405,0.14049756876546451,0.12881370013455465,1.0907036178504714,0.05085024999999995,0.1727549999999999,0.2943489334606812
2012-11-01,2012-11-01,20,0.2073095837139024,0.1725364974210814,0.16950880784503142,0.15400000000000003,1.4381367203416593,1.1183441558441558,0.3422249999999997,0.08887499999999994,3.8506329113924047,0.17222500000000002,0.15400000000000003,1.1183441558441558,0.0010890883120373486,0.1363273839563322,0.007988771444379808,0.12924204750624996,0.2601057001250001,0.4968827958946672,0.1725364974210814,0.22461845658700566,0.7681314351576876,0.3960700826539541,0.10440275915627428,3.7936744761802736,0.1957792107184063,0.13482972660077033,1.4520478210128458,0.49580674859095414,0.2526865747653466,1.9621412378215075,0.10889999999999997,0.19600000000000012,0.5556122448979587,0.18530674565024347,0.13709878510461643,1.351629378107478,0.08122499999999992,0.1756524999999999,0.4624186960048958
2013-02-01,2013-02-01,20,0.2274798477379581,0.1939302538487711,0.16931776393667797,0.15400000000000008,1.4977163297271199,1.2287337662337652,0.3599999999999996,0.09887499999999998,3.6409608091023986,0.18922499999999995,0.15400000000000008,1.2287337662337652,9.008029994609424e-06,0.13757738395633223,6.54760959655158e-05,0.14402214750624992,0.24785570012500008,0.5810725653419139,0.1939302538487711,0.22261845658700566,0.8711328648214647,0.4216437222844549,0.12015275915627426,3.509230460001776,0.22797707194432776,0.13482972660077033,1.6908516963723135,0.5201966189633255,0.25173645130855643,2.0664334317071713,0.12249999999999998,0.19400000000000012,0.6314432989690717,0.2234493721452855,0.1348973422043164,1.656440138063266,0.09932513039513019,0.16595258336520188,0.5985151202892174
2013-05-01,2013-05-01,20,0.22003163565908668,0.1848999999999999,0.17395971786405237,0.15600000000000008,1.4470134365274931,1.185256410256409,0.3510562499999996,0.09756249999999997,3.5982703395259423,0.1848999999999999,0.15600000000000008,1.185256410256409,3.994649654152157e-06,0.13957738395633218,2.861960541832417e-05,0.13286207250624987,0.2538557001250001,0.5233763608255705,0.17671524870661928,0.22261845658700566,0.7938032246556067,0.44134895200733076,0.12015275915627426,3.6732319349678786,0.23329310571247583,0.13618382726967065,1.7130749692510094,0.4640968931289223,0.28190299451843315,1.6462999760670363,0.11902499999999994,0.1860000000000001,0.639919354838709,0.22695111205532661,0.13762332139710604,1.64907451550649,0.09009536348337517,0.18207995349475398,0.49481209630235856
2013-08-01,2013-08-01,20,0.19043115995242266,0.15999999999999998,0.1766496821519809,0.15700000000000008,1.2491129194453643,1.0191082802547764,0.30802499999999966,0.09981249999999996,3.0860363180964288,0.15999999999999998,0.15700000000000008,1.0191082802547764,0.00184911507271827,0.15182738395633222,0.012179061672103251,0.0957917975062499,0.25760570012500006,0.371854339635218,0.14851398970785373,0.22261845658700566,0.6671234361460512,0.3960700826539541,0.12190275915627424,3.249065775010136,0.23329310571247588,0.13623444752690486,1.7124384467181324,0.3859473043773176,0.2816529945184331,1.3702936304199629,0.10562499999999994,0.1860000000000001,0.5678763440860208,0.18931812375680027,0.14566230830708565,1.299705640787178,0.0703092406892802,0.18282995349475398,0.3845608410730007
2013-11-01,2013-11-01,20,0.14307355715967238,0.12249999999999998,0.1837410901814076,0.15700000000000006,0.9008869546183838,0.7802547770700633,0.2352249999999996,0.10699999999999998,2.198364485981305,0.12249999999999998,0.15700000000000006,0.7802547770700633,0.011664289017144214,0.15182738395633222,0.07682598957576083,0.06225149750624991,0.25385570012500003,0.24522394996683908,0.09080072713192802,0.2403223699681633,0.3778288602261905,0.31260994170232365,0.12871995094202704,2.4286051961215946,0.18749268069235037,0.15423444752690488,1.2156342743059645,0.2983853184378119,0.2824029945184331,1.0565940313297053,0.06249999999999997,0.22275,0.28058361391694714,0.14190973431457335,0.1452091914638694,0.9772779042701507,0.048469939954015204,0.17782995349475397,0.272563418037699
2014-02-01,2014-02-01,20,0.07779815827018097,0.04752458338463425,0.18543329049972385,0.17557995349475397,0.49477524135647405,0.31932687467367254,0.14062499999999983,0.10775000000000001,1.3051044083526666,0.04000000000000001,0.18175000000000005,0.2200825309491059,0.04752458338463425,0.14882738395633224,0.31932687467367254,0.01550087250624998,0.25485570012500003,0.060822153472130346,0.026027881931928072,0.240217575638562,0.10835128055363585,0.1841399583526751,0.12896944167169425,1.427779759033333,0.09797166064404943,0.15498444752690485,0.6321386578291466,0.19913600385180422,0.2794029945184331,0.7127196478156091,0.018225,0.22200000000000003,0.08209459459459459,0.06836085284657949,0.145428698565282,0.47006439252354815,0.018267927454070226,0.17557995349475397,0.10404335512377294
2014-05-01,2014-05-01,20,0.03680847823310882,0.01022548227888116,0.18221456403056926,0.16575000000000006,0.2392401288487125,0.069476234832714,0.05289999999999991,0.10750000000000001,0.49209302325581306,0.0025000000000000005,0.16575000000000006,0.015082956259426844,0.11240001262330791,0.1479302274434813,0.7598177503394418,0.00024017250625000094,0.24860570012500002,0.0009660780349333951,1.7731319280998351e-06,0.234217575638562,7.570447790972282e-06,0.08072151538575956,0.11771944167169428,0.6857109942033398,0.029333233794469157,0.15147474272559083,0.19365098937721098,0.11644922353649613,0.2811529945184331,0.41418453940337246,2.4999999999999818e-05,0.22325,0.0001119820828667405,0.01022548227888116,0.14717956871874593,0.069476234832714,9.684730710519782e-05,0.17957995349475397,0.0005392990989276929
2014-08-01,2014-08-01,20,0.03300246068353619,0.014400000000000005,0.1816774001366843,0.16575000000000006,0.19697290447862664,0.07697445349957681,0.005256249999999981,0.1046875,0.05020895522388042,0.009024999999999988,0.16575000000000006,0.054449472096530824,0.19825745706770345,0.14697525246915571,1.348917275099152,0.02264949750625,0.248605700125,0.09110610695917969,0.026241385370545635,0.2442515695189748,0.10743589251944217,0.02102499999999998,0.11735774332508271,0.179153069957731,0.0013154749708781776,0.15532069677048638,0.008469411985847726,0.048950046033286905,0.2831529945184331,0.17287490148757823,0.014400000000000005,0.22325,0.06450167973124302,0.0015450666159987749,0.1225199912816407,0.012610730704731114,0.014361889954235145,0.186579953494754,0.07697445349957681
