t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
22,-0.7925052241591085,-0.832147133847666,-2.873989534160674,-2.839773411885504,-0.08009872562350451,-1.221611541839175,-1.0961332257323273,-0.8001242250702132
23,0.6469365037113868,1.3942165079099933,-0.4514855582051951,-0.24708225151863705,-0.21591485130267318,-0.34779808151785324,0.2305007259821964,0.15313410084120782
24,0.15170548345286222,1.0687140081979867,-3.1847639905550227,-1.9902729161396082,0.16178340549292114,-1.3227350404538325,-2.7728045660694605,0.00798386576352781
25,1.4286232966217853,-0.357385466829825,-1.1641581020278213,-3.869834478385134,0.3259738664840833,1.534745793853836,-1.396078733388097,-1.2937818052597452
26,-1.4570296825578122,-1.881223593491967,-0.8421785670942419,-3.0652346835408646,0.8903056977866253,-1.0827194057983138,0.08729691062939371,1.2062545356730359
27,0.49425124929542547,-1.3726285801620532,-3.1148795395787277,-2.828260584669551,1.1953179855614777,-0.8843756270924847,-0.740188000990621,-0.5730125856850918
28,-1.3258128953195931,-1.6327700889029266,-1.644982471089408,0.1515450859765779,1.6798957463372992,-2.607444221153147,-1.019643454354016,1.134613894317659
29,-1.0963560463226778,-1.2949562650193203,-1.825409958442544,-1.6548245869661566,0.7037351161131726,-0.7328284190501209,-2.2926089668846448,0.644888067685767
30,0.1758438558095866,-0.89231838490868,-0.2924800739173874,-2.3416624011392457,1.2146050991417243,2.4399326548086546,1.8943045517894013,2.478676455199464
31,-0.20550391859595452,-0.4412482177490802,-2.2258876296918158,-4.0678666990925985,1.6212118817484842,-0.5389667792389491,-1.0119522524976945,1.6785705149670282
32,0.3739333014526553,1.3101058681811284,-3.3708686920577726,-1.3123601902834858,-1.585554302954545,-0.36522285107507046,-1.534974361116355,1.1306054259471376
33,0.6634949798477685,0.43870813509400763,-1.8831351570828592,-2.048198171653484,1.4918062707097466,0.06809133494515243,0.4227114483341464,-0.9443798564764752
34,-0.07868822013337314,-2.5236474175853982,-2.4114237178351443,-2.758462114886617,1.292958272616465,-0.28503033518958043,-1.1096626261174667,-0.9772105884670781
35,0.4435019872356979,-1.5627786840495983,-2.4545416138787184,-3.2720312212195006,0.8870592140768137,-2.117843524673022,0.5038931091625827,2.2506239562288872
36,1.888079990637516,-2.515425200031346,-2.6134542796971285,-1.2790735526903165,-0.4190763334432841,-0.19980437241390814,-1.8682502925781452,3.097893873291016
37,1.810981331795004,1.1508968578052199,1.0602777147030205,-1.8184199845875286,1.943454821511878,0.7685617092651545,-1.3585036555852459,2.810397999589684
38,0.41459325759729715,-0.9483674445467376,-3.4199948005209273,-1.7098015608835393,0.7660883948681895,-0.9015114041969873,-0.8786770350741142,3.0525690791534488
39,1.1011494646849853,-2.3944676857872196,-2.9298577964831165,-1.599226135365025,0.1781738515504561,0.21559445545748665,-1.252476696379623,2.3651366893017123
40,1.2835784040733862,-0.5624874051173187,-1.8998467886481776,-2.3757358427308617,1.7843688798214632,0.6163286624026987,-0.9724671270808076,1.198801915498051
41,0.29927420252530956,-0.18488812456800024,-1.2466065379247597,-1.7736007481221068,-0.6916456518265877,1.2352964020855624,1.0535981028365964,2.2556439969530167
42,-0.5035464114700697,-0.5537117449621758,-3.3321423572099627,-3.122204067196448,-0.9739300231685167,-0.9055361242166489,-1.498768927391993,2.0516820498086235
43,0.6187801834205328,-0.7745787729151172,-2.4374646651870693,-1.4731106916021082,0.4403500127922495,1.127362019309844,0.2640765393697797,1.5320782033020695
44,-1.033267216219072,-0.5756468886611316,-5.013034117902192,-2.360266643471272,0.7804267190283134,1.153156931956022,-0.1477713568073551,1.3028069054815754
45,-2.660507352511246,-0.23262203659231295,-4.203379322014861,-3.1595274633779367,1.3765208227608867,-0.2859109031253857,-1.813523089057333,1.9059759398845517
46,-0.40414049278497033,0.884419698245058,-2.025687044236844,-3.8548246720064654,0.47740112333436835,1.7840963603970432,-0.50275663373058,1.8030661787281566
47,0.30770305060768843,-1.2853811135918187,-2.023778438781307,-1.7234538877467007,0.09797491465372321,-0.029581260947404653,-1.1488634838862286,2.2167260928216224
48,-0.6368756255203781,0.7235632793921649,-4.717771934060261,-1.1134493032202868,-0.6487914715759614,2.0581104515266304,-1.3757260618812062,1.449173460609047
49,0.5301900939634075,-0.3123212729651852,-4.642622578119662,-4.159324554081604,-0.08578287367335484,0.5708334627125171,-0.8281748817141691,1.123752517644738
50,0.24659551567135085,-0.5865151317599724,-4.843441194413237,-4.945105832574474,-2.410328654943406,-0.7862592044698445,-0.8813552435591212,-0.10201944952727715
51,-0.3867011258850265,-1.2617873202496022,-3.941338669115229,-2.5521022475883677,-1.1850688602043944,-0.21378697372612107,-1.2156144988426116,0.10631149966058873
52,-0.9186090935060657,-1.6145387395588937,-4.5262023557383975,-3.956030828775374,0.2150595134895673,-0.06338679326330499,-0.7464717070119714,1.6806810364455536
53,-0.7052928544746893,-0.39317778521951063,-4.2154212817825645,-2.498901613874745,-1.780548146831093,-0.7566224078281384,-0.5124849802765361,-0.969156716896965
54,0.16620737580837264,-3.411995186416336,-4.082069842381329,-3.3804002325064593,0.4919776470316659,0.5771791435871452,-0.13186518249861312,1.7216175135547933
55,-2.293229152914096,-1.09068373472345,-5.233889288298326,-2.8177644217909603,-0.8568502548240755,0.5780598145761415,0.8878496399554158,1.887573095982699
56,-2.946795023357286,-0.28254367970151656,-3.4006400140703077,-2.865099259984857,-0.16538534998690743,0.1701423092705635,0.0917649150630222,0.7434057033174868
57,0.35764298083482593,-0.8525421676401108,-4.1410953932137105,-3.0983011452429787,0.6197781831051987,1.9192741889422489,-0.34339402919250595,0.7674116594740048
58,-1.0684293236320073,-0.3226643506902154,-5.7586893930926975,-1.8952897098895165,-1.0610642732089424,0.793343413689063,0.36477663702451935,1.2527884626533106
59,1.7990402244569528,2.1230102923149206,-3.5153079417778863,-3.453129668693733,-0.06878559037078513,3.2928714990340904,2.9709891342599786,3.2374311326568277
60,0.8791834905634301,1.6673349585320754,-3.280493652460316,-2.5123337541048825,0.15206199339384674,2.8344060990955686,1.892989606828366,1.1043284992280056
61,1.579863710471694,0.20638759061309683,-6.143355022526917,-3.3152735482000772,0.4085035038894493,0.20359277653643848,1.8882631219073953,0.7490902294434836
62,-0.2480114876238276,0.1330500182163756,-5.979475386257074,-4.374934219197211,-1.4886587222355858,1.7008333937943703,1.458576049597902,1.6961038138668376
63,-0.37714642062150816,0.8586059528141945,-6.656026337376941,-4.592869839998451,0.7872714872835955,-0.0037074280391762304,-0.5920059399803377,0.6288285303967094
64,-0.572256824918717,0.17625277038034892,-3.772427035091532,-1.979307987492644,-0.5076222397793061,2.223181360857822,3.026604976079229,2.0540273109774954
65,0.501454609221532,1.852927280633687,-5.015357216580829,-5.257551777677801,0.8627823224170469,0.923387885820446,2.8449615921835165,1.5405660217254338
66,-0.5867379865201358,-1.102853628009268,-7.216338915370443,-3.37423346517451,-2.1181167854048963,1.9504724076613291,1.4632490870540067,1.0547523942536259
67,0.6356525550120193,-0.23797581420394098,-5.088066730333392,-2.7119988875375087,-1.4643171108133493,1.4171735190826062,1.1398840786315843,1.7912416651305147
68,1.616490843648684,-1.9576261913055766,-6.68551797669748,-5.4387373403861865,-1.0182922344778196,-1.020740991668606,2.249302706066655,1.0331504029088863
69,1.345496372739031,1.1612715773654843,-6.35134863931744,-5.570636344764418,-0.11149798109003534,1.3854234508603562,5.359060557228761,1.8550151505338976
70,2.142896189384675,1.1005744943420468,-6.876957582291772,-3.3402200997551126,-0.21010562216054857,2.4866665917557613,4.906873326780128,3.254584632330435
71,0.4143799975879714,1.783895011521862,-5.5920551825034,-3.779787606397466,-2.6562250791517106,0.8966229690618369,3.1326419711907985,0.3506789715313232
72,3.2117048136753326,-0.41419094894788644,-3.9645523305101715,-4.178079631507949,0.5328478497770894,3.7790219891437697,3.9694427666576977,2.4715959237263587
73,1.6213760345920016,-1.391959570917371,-6.073361849286651,-5.039536134875533,-1.6612812443011684,1.4795313059692614,2.961498471586361,1.3313830862464069
74,1.118293631476425,-2.4173822121903155,-7.059775492480384,-4.798967233922756,-3.741042926813343,1.4560136988023675,2.678617265570712,1.396951608010835
75,2.5815231950778763,-0.1139154244547152,-5.730362384488369,-4.557980101906792,-0.5568235129271127,1.7009593707858683,2.056324602533154,1.2051321458301363
76,1.7151905594192172,0.002716890438780095,-7.3803807041155896,-4.711661558140955,0.8986325463490317,2.1135333669545813,3.041807688230019,1.3603242025721167
77,0.638312242683654,-1.0196315517037964,-6.805682209244057,-4.034798448153688,0.03531312786325291,2.102344414720326,3.23628943559904,2.207768334211592
78,3.555620947291185,-0.24258294050724005,-6.128884731585281,-3.5967629824876677,-0.2044612757936491,1.5340255689700892,4.484213263337329,3.939016599734423
79,2.4324352868365606,-1.0636899461481863,-7.400514792453028,-4.310955187932319,1.4676612607245048,2.6946984755170194,3.5425897546790095,2.5683222366071075
80,1.847774868199076,0.8626538757175075,-5.564508772144057,-3.700431201094795,-0.5224368771533203,3.624011609112833,4.4185023778426435,5.768764278460232
81,2.3740095553488363,-0.2426629785516463,-5.246005206377692,-4.143835219769694,-0.2559798597597998,4.474426583383565,3.1967940917647564,3.3623697384179394
82,1.730154481577562,0.940140995183224,-5.922915126071077,-3.3047713093894533,-0.12346349422770705,2.6392148919352842,4.086202049563359,4.4291483442828685
83,3.0022596812757776,-0.4711643663975291,-6.6961563753189095,-3.7636099084192924,-1.1787501577700215,2.4081163670485566,4.038294806693306,2.463708337056211
84,2.0791517143328613,-0.6171117213738688,-7.927280468192694,-2.9815428039925456,0.2876342877112206,2.5646943211938806,3.8136298073198645,3.4353003654073877
85,3.1443489257234107,-0.508352754197109,-5.820605354611146,-2.6941562704263475,0.25671343377244193,3.4459463110692248,2.44484288974528,1.6015607818834967
86,3.5285325093306077,0.2240771766409489,-4.166637158118421,-3.0016208879425847,-0.026198421002074535,2.669131473430727,4.693328213629762,2.1087437247335243
87,4.774949329930688,1.847164541336777,-6.208243035542347,-4.6210285661590405,0.43044766007039437,4.240368613048502,6.759820169250028,5.757385660017798
88,2.0575135712033865,-0.13657991072221487,-5.58640442780147,-4.167854275129856,-0.33110325920227124,2.212582233884361,3.292665869997827,1.376672805633513
89,1.2351765817882125,-1.3711867481672637,-8.76671400350616,-4.11239413251319,-4.019827477585649,1.8310054157699986,2.036334669037978,1.062250068519603
90,0.3006676274142157,-1.3905771858624094,-5.26130976418526,-5.628992513188955,-0.010987753748573692,3.005809414093515,4.53440298180251,1.8964768893709145
91,3.8085393210498713,0.23659522331878421,-5.64296050959418,-5.169386718771554,-1.436872915897708,4.0101100085180725,4.118929475057565,3.7401257984816096
92,1.7944626296743156,0.34808895416010244,-5.8384512646789375,-4.4872952502733146,0.7595319434425636,3.8259504725070843,5.460457671519833,2.381113471915146
93,0.9087859068454762,-0.879236225855174,-7.907250238230993,-2.768767496571505,-0.13209978157674615,4.62757781625067,3.9743852934503896,2.206234275133383
94,3.1959684897757312,1.596456791950299,-4.798993698197715,-1.8244513494344363,0.018348545782978842,2.0861723377771217,2.7807457878078683,5.309707513698659
95,1.708069754573944,-1.0884468873069064,-4.91551848381703,-3.1670060946301772,-0.8291211858153968,3.3888080310870796,5.205793668565324,2.588967239690701
96,5.7465237716957125,0.3584675419092303,-7.313943353947148,-3.0951985894270218,1.150891622861951,3.4670319901910944,3.2632099261551444,2.2820001711550124
97,2.6928535923947914,-1.1754400723279732,-7.1367483440531245,-3.4615173935239327,0.4554692501369869,4.495840616771561,5.293758431511945,4.450568387535285
98,4.240875044129007,-0.11965988840004163,-7.578329326394676,-2.8218417509868203,-0.13955802699077835,3.505504405108641,4.583987110022786,3.250584311222547
99,3.7258320531196327,-1.8385803613695308,-7.395592414324532,-2.2334375593576854,0.10906737321073681,2.35450515961175,3.926787081656066,2.8903638903543425
100,3.3164431248148367,0.7346073271089135,-7.031447802830412,-1.72382104135292,1.152512762790726,3.210681822505812,3.651819923401763,3.9793678430553436
101,2.9201035091222107,-0.9094375270446011,-7.178131935461381,-4.323807761606387,0.6427357620432576,3.6177534966960923,3.730935141300801,4.762030488209235
102,4.286399555490498,-2.74380892647531,-7.734824273377636,-2.433920758043637,1.276344390215629,3.6618377600385763,1.7169299654630361,3.283447359368275
103,3.377495247571207,-0.4208868360609309,-6.685913639206903,-1.1938614461631505,-0.07072382206776295,5.043613867446727,3.534338656067057,5.136542793155984
104,3.875780466976167,-1.2121304366662196,-6.8628676964353525,-3.6072001752847767,0.36284426710563294,4.608936900560884,1.942525281456931,2.577094031210218
105,5.231783090755608,-1.1994967332995121,-6.025901924168267,-1.6440832142054695,-0.6871581532023732,5.954272582487983,2.8103276334167933,4.219302225874287
106,4.451931502679708,-1.4528761946603965,-7.690754794368827,-2.2823282541709915,-0.7316131305613484,3.8246429035234324,4.554069270329025,3.8378915662449127
107,2.6240203087789427,-3.161357201226993,-8.15240500494243,-2.206722869180748,-0.8655141812612086,2.7600566504693282,2.117274212390397,2.5903792056405557
108,4.038630208358491,-1.1971936836975559,-6.457488671035564,-1.0931898700870328,-0.42112163411518205,3.7551853100345416,2.491558942045541,5.071574198234869
109,4.557290946483354,-2.7122488907540263,-6.34002712102815,-2.088916313136147,0.3414150364514004,2.6449390797195047,4.669483391031821,4.309924529112731
110,5.701041141780079,-0.6085467776806025,-6.546551453321335,-3.8041743646753203,-1.5633962200990243,3.810250056665588,3.479009758261292,1.6198173023407945
111,4.343178192958469,-1.7530873795305326,-5.864741725446873,-4.8245592017629955,-1.846545338413238,0.7253553044459649,3.2639872435208,1.5233254053749972
112,4.747732304971709,-2.461828246187101,-5.153429549123087,-3.9662270456419835,-0.9016762293026287,3.9714697946707918,1.9044105264169633,4.4884097588276
113,6.530077112512089,-0.2552403311295576,-3.8859432123435687,-2.213919597787613,-0.3258260304824162,5.660055329981281,3.100199852585059,5.022918687110654
114,4.758726419108796,-1.128405941929372,-5.795379049549499,-3.249649078872785,-0.08164171597775938,1.922483373217652,2.312947629798429,4.710068146609385
115,3.1996005373796947,-3.2191075283679553,-8.144135935449869,-4.046539991421813,-0.32468682048914677,3.2263980160451124,1.6438982463077945,4.291637419103477
116,6.688867315496072,-2.1129921526560236,-5.776724952204483,0.44574916192601455,2.383689945060005,3.2118106984397934,3.3097624848405203,5.4779548189225
117,6.231843839777917,0.07000486468540279,-7.545763011502419,-0.9436371435952335,-1.1927994012958816,4.235332194279881,1.1283408331966698,3.94216551868681
118,4.848746789585813,-2.5006998290145734,-7.085293711316512,-1.9309707119262236,-0.003450807171395842,1.9601323823518646,3.03521968270567,3.784187137484277
119,5.6145502867438735,-2.3358759788238705,-6.1257948388509496,-1.9226676943448533,-0.2503310135960385,5.30388026082328,1.9230304971912988,4.722499168058188
120,8.144288680255922,-1.3452673619914055,-6.255376769633656,-1.2858338773826596,-0.2950097879196485,6.364819165153484,4.000091187554302,2.3835222578053803
121,6.6711454614581,-2.623934071009524,-5.803197155648175,-1.5450945089159354,0.04911339322861685,3.076995847774546,1.6656274212661666,3.984531440598035
122,7.535748574028019,-1.44278362746013,-4.315845654736428,-0.9545975381899119,-2.400666382154937,3.1618331766717986,1.8864275455989776,4.425688648910065
123,8.0968690263316,-0.19183808858627183,-7.0013062577760765,0.04024804519201963,0.5714908273480885,4.398842510411993,3.3202584282741263,5.206183619580977
124,6.037951380912844,-0.7893246191513543,-5.0095560620859585,-0.054641276861188914,-0.8469668636818273,4.33196212613639,2.231687970857999,3.187339915613724
125,6.042234842746839,-1.477729307340712,-6.1321366295618835,-1.5265538307744966,-0.26160398151777,4.021285183890625,2.7551680483348058,4.574162787496129
126,4.933826092786341,-2.379311245710339,-6.138146010115214,-1.2876018320995188,-0.6554849295292376,3.2872306821831354,0.8402167005843485,2.6080717450172264
127,6.426059651017909,-2.7201461995819862,-5.1201270787228985,-1.0183684933295405,-0.31930648375899884,4.3634526143861185,3.058904828802777,3.391477157960538
128,2.5470881365964786,-1.9333323500362272,-5.73451474990127,-0.8853188229979608,-0.5630698127037691,2.1386775509339415,1.9632639916301375,3.5613327976856812
129,6.644396660904239,-1.9690921374318022,-4.174575760501289,-2.334437360954297,-4.267492675664008,3.7174783301520464,2.5172822911683284,1.7492487454450711
130,6.964051679698986,-2.95592226424965,-4.3041037310966885,0.05875220878921994,-0.21060093413471456,3.700196100317265,2.1685217331748974,4.174513362458122
131,6.499945093896977,-0.4311665219533469,-4.807684381165261,1.2229350509277603,0.03040019260798521,3.664014369421755,1.630433340567214,2.9853893982485378
132,6.357877346875687,-2.9990224045523934,-5.228153899499598,-1.0947765815936132,-1.4809634063473778,3.5583834065279447,2.2866313946988113,4.7640799866655295
133,5.905196228933872,-2.4242240163242883,-5.236208682257363,0.23748004177946302,0.22627511653908983,3.712695110622368,1.8849205233544002,5.1615632138558185
134,5.646399264349049,-0.39843630624124327,-3.3900119363257257,-2.429293276017469,-2.9575956841364315,4.9382905455929915,1.8129733226957518,2.8008442888438934
135,4.836764317172809,-1.2059520886077078,-3.12517152274903,-2.08642059297218,-0.30569622993256235,3.4688754646033906,3.561670619631617,3.4764999567697776
136,7.866104667698379,-1.0728409827819818,-4.709307763487876,-0.9454710678525681,-0.8998610913948328,4.428284589264145,1.9198714769573482,2.4884130827580813
137,5.03213627240373,0.24813891105856767,-3.0877599536944,-1.3965855926100987,-1.4858930161035768,2.9463224086469237,1.207285920234211,2.785431699832354
138,6.683138114691104,-2.0650763475098746,-4.820138995126402,-0.4399049503563258,-1.5974491547280127,3.1584401465154994,-0.009216235636282377,2.8068141332704917
139,6.404614617537715,-2.3964833733527255,-2.2721228483940146,0.18941198191467778,-0.31577373199968306,4.679160808416163,1.8128144403040096,3.38537709104659
140,5.294604663648894,-1.8893699773516643,-3.0654085170867877,-4.051555850192994,-2.4727686172120005,3.2089311760399455,-0.6859932382699534,1.3743950433056713
141,6.109808731758907,-1.7336643048797948,-2.4231107729155354,-0.6297698774660927,-0.31046859933356186,3.5855346825793384,1.5692774079004224,0.8570113137253148
142,5.5508432878449865,-0.6181897942846608,-3.582780242099107,-4.627915501050758,-3.8238035745653054,3.1447737810435754,0.18332038755800706,2.2757074480764636
143,7.806403455296861,-1.7976496673047184,-2.851713146510747,0.767083735110075,-1.1889117030643859,3.0054920640853737,2.02147918831866,1.8759069829405686
144,7.559910177654443,-2.9948432992520404,-1.6088480700616639,-2.8787923133797415,-0.9207495680915145,3.8666128624592213,1.0290570000942274,0.35750615637974503
145,5.2662812439541655,-3.6345706815250107,-3.4863847090931355,-0.9625675821187234,-3.098409185751616,3.10746219126691,1.8973626017086755,0.7481040892053458
146,8.017267166287056,-2.1245758920300992,-0.7961940299973407,-0.9884983076558342,-1.9533273021204673,1.656693097996024,1.5478889341496438,1.0930752320061907
147,7.3373813248957385,-2.186751055895583,-1.367288877234833,-0.614390737864208,-2.664120313854525,3.341968667211737,2.6834473846306732,3.2801825608926123
148,8.136211632558377,-1.8946142297960313,-3.751225364559459,-0.2866950805605297,-2.4849199156741735,-0.07318169556196041,1.1934834382174602,0.6359266632053047
149,6.723703901925742,-2.0959583707383485,-0.06140930322964855,-0.18018987323165858,-0.8147536118387957,0.7189931232496507,3.5883738626720634,3.4462635376221487
150,8.748483883904338,0.4000289034717961,-2.5913372537269863,-2.520713305321359,-1.7022136700192336,4.778705270021531,4.556204935862182,2.9445245632770605
151,8.13422998905356,-0.3303421272216498,-1.3609323876054715,-0.48100452454060194,-2.5130592462023724,3.7685976868202613,3.4659292041977934,2.0487030900706715
152,7.338212856811991,-2.364233103103804,-2.443465407781634,0.7688721552851896,-1.3714431017100681,3.5980692686525293,2.8838726148391256,1.4060395243744037
153,6.962969404756261,-2.66566375098488,-2.1644743248814895,-1.001668082517736,-4.210038808429738,2.1614521647635443,1.616673521073155,0.501410131098281
154,7.925594814053585,-0.5361476305315642,-0.2870022128564541,-0.8276171869970195,-3.6754592346202735,3.2691410202598337,1.0400596497111312,4.611518733701438
155,8.358353859847853,-0.5077158053905245,-0.24033993052061609,-2.3392471436459426,-2.242974566985051,3.745654231088142,2.5363908602444516,4.853145999036383
156,8.851803481422893,-1.6948105524946802,-0.6703372998544562,0.6023521949994638,-3.9609245068006826,1.666226927680102,1.788561930103297,3.0711702252320916
157,7.355232024594865,-0.8372759436786303,-1.378031747988303,-0.23135717508408682,-3.1498706437527577,2.9361939251636686,2.8140632977702342,1.3648104022221548
158,7.519300252606129,-2.676806200560392,-1.1532517423130668,-1.012067931925158,-3.570809973027449,2.6264433704109655,1.0525742633647845,1.3907280590314541
159,7.58223922516524,-0.4634789818237204,-1.31915280122173,0.7420235474113474,-2.3929789775917367,3.01280589393435,3.0459774015100223,1.8554262451756272
160,5.578491461677975,-0.8231338206794344,-3.063955178251302,-0.733774446463487,-4.066608982281319,1.908323274232639,0.1954939532769846,1.8404582064779338
161,6.928713439010705,-0.22433239280683942,-0.9458405849703428,0.629785155455499,-3.5321071831644275,1.4630465437529012,1.6497746484850122,0.03681252718274086
162,7.442494230382206,0.9103320686911782,-0.3100190777720488,-0.21433693694535072,-1.521467385957656,2.102306397182732,2.4766032003251506,2.878771206405515
163,7.412483826496188,-1.7830963030849882,-1.5658706833979876,-0.5109758437368506,-4.663475602838671,1.4841963157334503,2.3884902047491954,2.2467792054902995
164,8.379299990394959,0.15298218887447984,0.4260965133004748,1.3104482486793179,-1.8355474569434322,3.8112862942281565,3.165065385407706,2.0061224981335153
165,8.156709053519602,-0.19303397726440458,-0.2641661388723031,-0.4151315054075594,-3.9607183865747038,1.5794662284588707,2.626496981129035,1.7658645870919354
166,5.705819116210156,0.0053051432427560045,-0.9010444263524495,-0.8258107956369609,-3.580873525153776,2.1624187325214717,1.8200295980334305,3.1900308160232074
167,9.16033332054196,0.4194300742713102,-1.187837519315819,-0.18476095632291378,-3.0927295061573736,2.1465741958711098,1.1462382568054152,2.0102352017473537
168,7.291439454626544,0.25764676348556625,-2.553338227031145,-1.7153444053060083,-4.733573711123457,0.8775579388968842,0.8762879131525237,1.3569054951474162
169,7.466896565977679,-1.3996504710425846,-1.392495065223498,-0.7950646203191936,-4.114163693558649,1.0762150833574347,2.266880781092604,1.1782802435040176
170,8.983525227578076,2.9934183004860313,-0.665950045176706,-0.1790442253430849,-2.6579035676909792,1.202243437367809,3.8232945232061337,2.9580825545857325
171,11.601825172107448,1.3073879217506104,-0.4016072783239295,0.1671500037278203,-3.9007487915541934,1.8857102929898442,2.6369545022849366,2.4799309482051997
172,6.865623317784031,-0.3420527420669096,-1.155117601743707,0.1594837647130034,-3.567502583752498,0.9018319544400116,-0.6768460790632256,0.7596447608074899
173,9.728565567019979,1.786142129157607,-1.4986401228507766,1.1151582726623528,-3.625405568883213,1.9096758271979146,2.193371533608712,1.9509723242780375
174,7.931600097673757,-0.10573310594772975,-0.6466852803426313,-3.0849888940809875,-3.281382870275768,1.49541377252397,4.562949153806489,-0.1532353159969435
175,7.2991275217803215,0.2292126041338353,-1.713942419554885,-1.6843232297640722,-2.770830687957668,1.9769277549875754,3.1758173861958334,1.8878657049534044
176,7.706373010516226,-0.6962320979233814,-0.35686538935661705,-0.4320382312576677,-2.6971947667280407,1.8938227769418017,3.427638581655416,0.8966341896453609
177,8.354439810354842,0.6153329169963156,-1.7945342357037621,-0.7098470289097123,-2.8664215227810974,3.8942015145450175,1.6838492641768918,2.2260373834413327
178,8.315971390699016,0.16167363228380777,-0.1816827245091457,-0.9688323272735584,-4.913451157267616,2.347826928094431,3.2882432383280444,0.6154587408630752
179,9.50969971041327,-2.6898980953945877,-0.8192412205451137,-0.668323192481179,-4.278425761164628,5.131685088737548,2.828676917525988,-0.5225962876013015
180,8.96867994609611,1.9699049830403481,-0.6464993986946492,-3.1932400716411378,-3.77445291507523,3.6615388072421764,3.0062312994113016,1.376668829316959
181,8.63455420136788,-0.9245468447536076,-1.9374047282841165,-2.1777678443204196,-1.9210156480821838,4.40249166011548,1.9151605202459345,2.2102814172195555
182,8.457082373955974,-0.6014481009885411,-0.4472990879929257,-1.5291988386057538,-3.86643070094372,1.9714768540609358,0.6272585882088904,-0.600190051826925
183,9.620381909627007,2.0122899749884176,1.0136117081033016,-0.640815962095477,-2.901604035333711,3.7898736864305134,5.264009798943816,2.1275948576765287
184,7.603286320746829,0.39392753798438185,0.542789540477034,-4.44879208223645,-3.3502552511493704,3.0634860321877517,1.8809331975182255,0.7429364956871021
