t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
16,6.717067065655502e-06,2.1852954509660627,0.24874237183645143,0.719850342071581,4.7575723035459605,0.001822022459123213,0.265860250241133,0.4339132481265711
17,13.201744623324094,0.002646094868030169,0.0014980656715790166,7.368555304212458,0.7705040267148259,6.245348453541169,1.7136549610795428,0.07648537447999393
18,0.5014677562079014,1.4005039729967101,2.53414203529681,2.5079463127951587,0.027935635048831283,0.007786540941894642,4.470280218082535,1.924045070359465
19,0.011878829201686546,0.48242066217905105,3.1418141479075627,5.409122639615374,0.17667723622229614,4.338303116363621,4.855505308056048,0.10073004363443529
20,0.6419313885785032,0.0807675804779999,0.5601882155133251,0.01939456479442346,0.06114257451143887,1.150504846272148,3.958682214532636,2.2432214095457983
21,0.006316975428860186,0.9453536955085954,4.8532533757642895,0.5191451047971479,0.6341371022953658,0.11013690414644023,0.8844236848106141,3.0988557928825995
22,4.337396927586143,1.497287416966539,2.2392831937054294,4.857961637946805,2.9647988830786156,0.2751257422336077,0.8102642139747691,1.9336908380746238
23,1.3662226857530284,0.06249292749510145,0.36548964247791244,1.0922411771525744,7.09512793098606,1.0555470105129585,1.5137754990756789,1.5693375836182175
24,0.013953281671998554,0.14628833519444776,3.886307767503939,8.162274705282657,1.583868349461495,1.729501792438765,0.6838307442628646,0.025459875310479857
25,0.5069635039605042,0.027808799140490642,2.35022299342292,1.672878991278084,1.5260939474739639,0.005061440887207473,3.253736652752056,3.120410360670758
26,0.003677388133260889,0.12578894746266261,12.555297611759666,3.896004420454254,0.8309258728668869,4.890578625912372,1.5449423777819449,0.42440259776107636
27,0.8081307073800771,0.2847850062308238,5.839460642156215,4.123125798884699,0.13068914650732652,0.4639123708829982,0.05433014334459414,1.1987643461147677
28,1.1457827065380026,1.5341354349559828,7.790162949883258,3.347369810125862,0.14062023662030884,5.708483012480454e-05,0.0038453127346979536,2.539848982618768
29,4.671979012046813,0.08442789791679305,3.476586276566674,12.718190491502092,0.5156224276501135,4.247494799660051,0.134060367956526,2.072779107939981
30,5.903170223896827e-05,1.0912953043781166,4.395112884950767,0.7885030579592127,4.975817272411829,0.05244876764498329,0.13585216911438627,10.82097132517598
31,0.9291994780068958,0.7203135538675606,4.597921329502522,9.13649253445891,1.1148444132963908,3.2092663995088997,0.001203139250450789,1.467406540834818
32,6.968499717395308,1.7542580741582388,3.4468150477489656,9.83722275475049,0.4258555659151025,0.19252948659003008,7.206128916319698e-06,6.893115221591226
33,0.16888475615328555,0.12578012035948896,1.4333712870186408,8.087664756108865,1.2516958825532543,1.184703109745023,0.16200765395137506,0.12038651722531503
34,0.8758037082329134,3.1309551789922194,5.360080079029102,9.730513473622555,1.8031687394198805,0.029813546868569414,0.4865613151100743,2.6829744002898677
35,0.47178466422999016,0.09368296900767348,0.7039760487688855,0.22262894554495927,8.567574587429183,1.183749415579271,0.7220243352384853,8.076608716032618
36,3.5307902622225216,4.589917903527474,1.7546205984609098,4.415674194212294,0.00042102722024039643,0.11679209615089543,2.111444800325836,2.605029737084823
37,4.122985811384211,8.359483826382387,0.20418153452552346,0.7116396546755458,2.497424922263992,3.5025817938983743,2.204216629100542,1.2069843715401254
38,0.05538326835942063,0.06598064440693856,0.18462047053010608,5.135928774774238,0.04736687661998476,0.3284677934563856,0.9125328617433275,0.14350063705442193
39,0.7978391065896725,1.0465284993547375,3.50513467155042,12.062756818200238,0.203078546017622,1.2219516119055498,3.0719982713666543,3.931268052003278
40,3.719277628637814,0.26801377941372717,0.7951726849485982,6.287240468824332,0.06514909659208819,0.005481218378384531,0.050930975347724915,2.3368083814835163
41,1.1620379348298826,1.1387746806342431,6.0821101319873145,13.269169819860943,0.018562569830709807,1.2187579406839404,0.4692011302034136,0.5531442096784718
42,0.4865266993376168,0.0011837964759526857,10.972806643046322,0.04532075669829495,0.6605439168645652,1.9609808431764288,1.137030167056507,0.1799338093870652
43,0.0015481674513498332,0.06938198667243226,7.48234348672806,0.18439192496006587,0.8793582118420058,0.02285418672017879,0.16031137207111176,4.9478608293169195
44,4.568861798070913,7.235082397002923,16.251888552528534,7.3321197676502585,0.05920247596726447,0.9767214266022193,0.016990116530247963,3.27367414971216
45,0.8669757782499586,0.7286934814698081,0.781051506419248,5.172543173555031,0.21872875428096472,0.10185539394004547,1.0389639298764155,2.721034691483955
46,0.4980199009711075,0.32150636569832186,16.07003971003349,12.687435029152292,0.08782023378588538,0.9044291111769379,0.010881729477751085,7.120835332455843
47,0.5913679463606976,0.04086776842331801,3.745520363323483,8.658528245922042,0.6697255568130672,3.897056229927919,0.004615744831356908,7.354840168821252
48,0.04677511106764948,0.03684422340884131,18.620582458246034,5.712727207941351,1.3309593861731839,0.6816914192324527,0.2166204733113035,6.11128036372949
49,0.14854797319245178,0.3664219773264223,9.061981144316738,17.817361365926104,0.21329226428386794,4.192132056120234,1.8841838023625526,3.6492628562517373
50,0.07508677170029975,4.338337622459196,20.133276276966942,12.27221762088811,0.9967827511004764,1.5541358438767496,0.07958606100707345,1.5444142060740518
51,3.1420673056002113,2.537600699810119,13.358335627391641,9.098955220114185,0.06621199104025287,0.1595980487303568,2.6186414487040457,8.907191274784125
52,0.8007674120060002,0.34839182065589613,10.508168644033907,12.21096548201852,0.11646872925636495,0.6294128098565733,3.3477299014713124,4.648649470419549
53,1.2774101819249095,2.2537217101500744,15.263566425081995,13.505629849530166,6.776277360628839,0.1911030878783432,0.6866252169478845,1.6571266662154358
54,0.016217949991295468,0.0001822703312591869,16.28670832825952,2.071282075925637,1.6884282802304875,1.7993676002467895,1.2356164524533384,5.839257371796862
55,1.1255079523951461,0.23799372950058373,19.8240620505961,4.96021968598756,0.316902490624909,5.693130622414889,1.2274634658454506,4.561486606818304
56,1.0706087403952347,1.3301816055276914,28.51789259532278,11.281247990521493,0.1265552285714086,0.057865835776208775,1.9734136075184592,4.6421909888654005
57,0.01344802693635001,0.11748925906435878,13.020795976042562,9.354833395440236,0.1449190400596996,12.466406009888711,2.3256975934064923,4.831008579151271
58,1.17925433213608,8.143771042320644,24.211784337191553,15.89154685547307,1.5869833668999782,0.08815919851141385,0.054319773736042465,0.9767866524102838
59,0.9533746047381979,0.8397225615657178,24.859553789718444,10.229225874783214,1.178528682926069,1.5976209584249685,4.526013887194528,12.600564317529118
60,0.22628857437341302,0.8776962177109264,55.749802647506655,15.079819556056552,0.2664380832061923,5.528527184356066,0.5442547935572893,11.833616718926917
61,0.4755131802555805,1.525430715707809,35.6670683367556,15.454284500282464,1.3165734581230804,0.6065866222010083,3.7747491834984546,0.17151241716104357
62,1.7000813011056501,0.04592815890585481,5.335786758706376,20.791021062778515,1.3579270516884943,3.5868285890895377,2.931798202128507,3.412559141667912
63,1.0471015043883083,0.43586543905698755,22.819006071426962,12.00130282540159,2.5699367985043806,0.08031113575656874,5.769398056436888,5.845434459570887
64,1.5567866479598338,0.523636603907679,21.963836690279063,19.649299657417917,1.567501458612831,2.1516079239390753,0.7214005565991697,4.173762450697978
65,0.722864736830841,0.8041336439630977,48.47074114835794,11.984347413383427,1.0877631619382375,1.914858618184835,8.598576351812667,4.9052590919283805
66,1.8958037698252517,1.1402578901272922,33.670493500811475,28.470275750928547,1.8576115220483018,8.184555940987401,0.8706155724903292,1.4137786563511239
67,0.7805482220791068,1.8381487125970892,43.69779090727964,44.096617329737875,1.123605818002868,7.5739197966024445,4.413971095414409,0.08540591719562945
68,1.7731942844581194,1.8055730288920797,23.758695710095452,9.2457171317396,0.2815289524691654,0.6110878985381837,3.3002949627737284,3.0139216636880617
69,2.636588808405917,0.05578550293716173,59.51988795895367,14.243732569510945,2.36306173437949,0.09959301375229924,6.6893974604459,2.820774225634983
70,1.345003065812271,0.9718128611563872,58.08357622890437,25.37892014501834,1.5017816228661713,4.3741052729966245,10.868442902288146,3.494069336206913
71,0.8203145602880324,0.5220135569424712,18.647665325435618,11.927742177845698,4.739052429990448,2.329243621281051,15.465772537461845,0.5782906323594597
72,6.069710081307179,0.030318586169742916,33.17076780408914,7.693294629115498,0.6688546134254225,0.3509261475303866,7.358419673303032,3.5741805801853292
73,1.8913387440893088,0.9805602691981681,50.537380786757716,7.568606102611948,0.4589044598448254,15.077062004468319,29.007876975943176,3.958324266689666
74,4.369526209199568,1.5532114471893712,49.67811062453015,40.07350237556369,5.901967168175393,3.3929072285364597,7.656897746606116,0.6822015866490024
75,1.255740817887804,0.20783375898772788,31.3660499159193,12.537347562564388,0.3778624503724032,6.982428167075131,15.476621071231293,1.8458476975605804
76,0.0005683349867785097,2.145632760126885,68.63002610888016,14.987998827940912,7.026246524216457,0.8793842674441311,0.14731168857120544,9.069293486106027
77,7.837032144902549,0.351426533127799,36.6746242091627,28.719841813298103,0.34992798199069,2.2436219988588566,7.0465221064096,4.121518108813788
78,3.6026061277100028,7.732938841946442,64.56114702481256,27.151484449162414,1.928276325876499,1.1297942320485894,7.568005019551715,0.8783403040685316
79,4.690603819344462,0.4377132088404681,20.718160092522623,7.097648072571802,0.012118750715453732,6.7700741575229495,13.664333202782208,5.5589839503367315
80,4.504859400456149,5.817696628230546,37.50080149521701,13.977252043576804,1.1472275801885312,14.159180883559566,15.776347237532073,1.4207182431703536
81,8.861591380631813,5.749344452581964,68.72166738938348,16.990016164639968,1.247387556552645,0.33988739411250474,11.329715338279419,1.1091103656645
82,5.620514325365939,0.14465684350561972,31.469878095932643,19.77413411822697,2.2337111015123536,5.913628182083095,21.031920566738723,11.96712324711433
83,2.624425464639932,5.806230741815354,43.67366923951224,12.217861301022415,0.6891766353044924,8.16787618145573,15.53244941551911,13.203243087661708
84,0.07086817128320042,2.613489237378992,55.90721101023061,14.569940537989943,3.4287864608067743e-05,0.44642598633253144,15.007767518070393,8.906639968654531
85,5.680874436523359,0.6007213893012374,33.57599232969919,4.791421138410712,0.9696445040079376,3.152376276354726,13.045280992288166,5.805872653016859
86,4.199415386121946,0.045573995449616746,72.91923767801596,17.177675099282098,0.0004273956964244409,2.437033481048776,14.944522374128939,8.517636524831703
87,6.0215097921978336,0.03836411815024518,42.94609161728503,34.06719143037581,0.043057428537191564,33.44246383210395,11.855648535180283,8.421165036163165
88,5.883661776895757,0.2101644047464195,40.7223724946684,14.194482931928098,0.2990592790829753,15.850207239515207,21.707282357873606,0.01864898965472364
89,9.149646578821946,0.27128934494358187,26.429175128281923,17.151966004801015,0.6298894406502058,13.797852393501275,5.943402604171123,4.757400892737364
90,2.764703937176377,1.5042541093807462,74.82103993173544,8.882161309283637,3.338293814540899,4.600020900454599,7.459243566683827,11.095620950370572
91,6.078236689798626,0.07156647030679103,42.20147526523589,12.493883718065392,4.177244018385403,5.734453309825781,13.867037773175978,10.964814064924878
92,11.967342032194551,0.11607786270876323,28.809452119850537,1.5748702626272053,0.035084465585330134,10.677738582553804,16.624923224030443,17.908090362803527
93,13.448063068234305,4.897210958935071,20.356137986855508,3.8327025211361554,0.027798294872113494,24.536881083671112,26.019476016996073,3.7256566528588415
94,8.472189850422787,0.036025068041602215,33.3962171668561,6.990035782514394,7.084027305894992,9.901735833255374,13.397579100779064,12.661245118209521
95,12.335131943722539,0.41270663930121587,21.718769856823016,6.940896511385605,2.717461068460247,5.82498473503075,10.672056328589765,31.90182764636916
96,36.70152438680042,1.4481343588465576,22.73528177996055,0.6675358346508233,0.12774523993056314,24.792749653586444,22.076268002330835,27.242640733403533
97,6.9864495367275214,0.00716306336145253,39.97058221978436,16.069862529414014,3.8897432991984613,6.050716586629894,13.669793058091846,4.050478538143018
98,20.39201475361845,0.27712741256912804,30.185629033823947,13.194802864288604,0.07806798735599552,20.527273389923092,23.50388971714304,21.098793683502233
99,13.715152354715961,0.01482350263079449,34.828086893040606,23.024655083537326,0.2761788366418061,8.440093392395166,19.815119762442045,10.66618205302023
100,8.765657382095124,0.19227703006243516,79.32023544632665,15.520568522074962,1.3844869910383355,16.657179659604136,10.344636544582114,12.849570126922831
101,4.252581262683592,1.8206817443072962,57.775113458661274,25.94436023436121,1.7144250687023408,7.977009886623184,22.772050923198723,14.468277861689709
102,19.514109297901754,3.442844626733374,55.84733014819529,5.379388381079615,0.0007628644103971732,25.92267948558807,11.417091980885864,23.037192095006326
103,13.148532140071941,0.9535435061969759,74.86036594868126,15.264899647306006,0.5778075349740598,11.296555634637768,27.725681483005577,22.61257929885636
104,12.422083777472453,1.216460233556808,51.47961831438355,5.652892882580647,0.04001979545335209,23.449069094559643,8.57652756039456,11.638535949047668
105,7.492394452264603,0.9430653764927296,40.1102651186416,8.498452680468086,1.8429667507719756,12.325064566262103,7.918622623186465,1.3550247563914595
106,28.559171733668983,0.08612645953930909,36.62597964052232,8.059511219761584,0.007444108390004949,20.00992609812755,7.255189318543581,22.72289600182479
107,14.017225034513585,1.6859128348413994,44.86579526083061,5.556846891595713,4.312856681323326,26.550929433079027,10.692129690508674,23.526242014822085
108,6.4004981976405935,5.030081412464986,41.91084045866313,12.888619333422362,0.18107368431142767,19.110108142029738,4.860343258902719,10.616995689076614
109,15.47332196930481,2.784822156709229,59.99472275420388,11.785240803358363,0.21313964854894973,18.192762448679847,0.8083355521808667,20.345123083840864
110,22.693455348776308,0.2973449221153573,65.05506000389015,1.5960563989451095,1.594853192471519,30.45083577080638,9.418560368103336,33.35783440563461
111,31.773901790424404,1.146665536597049,44.0553967429231,2.8411482591872446,3.431530871918822,10.891541866768854,19.578969731052773,11.745937641903925
112,23.265211353510555,15.624672017646654,68.00086022732445,4.776862803297162,0.011324555196627778,6.9249415821178975,4.479128489900527,10.219215574666414
113,13.181795867973653,1.0357538705570581,47.30260201938952,11.252755877418704,0.9822272185571236,16.56978421290167,7.233866845960738,29.685823261718703
114,40.105641861990826,3.5520422525777477,40.33857795785984,4.338243750092708,0.9902434121626769,28.319124241421388,7.756748916132332,14.3257352613779
115,41.22096546311992,7.453611311491978,49.50804949159576,3.4462894066062746,2.196503886578456,34.6649428878841,7.671952137232309,15.399409350876628
116,46.90001437586479,2.461136363736762,24.248514312373818,4.336153116937852,0.5205015447241339,16.914956538441103,20.983431753987155,28.15219744658912
117,26.97658492486031,2.6495530931128197,13.161720074337238,7.721527808076787,0.026016926775919737,24.076836568969107,1.8596066579448243,21.87579551025865
118,45.13235388030225,3.284537270006732,62.65372986181494,8.28860194716283,0.07202934188501144,13.993671502709594,2.770273832276038,28.87029656774185
119,27.07188637270923,0.9635081072917118,44.301913775142296,1.3518166248583214,0.4936533035927879,14.604638388687746,27.2838064716288,13.401598624891868
120,23.90865909457519,6.4131723217896885,42.81097057415156,10.754460006233828,0.8414650094681752,9.712291985386395,0.5133443880003413,9.711630378876448
121,44.3864272934527,0.319907747373402,34.488069357742575,4.351428503849938,0.008223764334304653,8.866805289750609,3.2185539287914176,5.705099930066179
122,38.640651890507215,4.871982914323921,43.54788505420263,6.72546934508406,1.870940345518622,19.410887570726516,1.4199742116161977,4.970903246415255
123,31.692481941815068,2.2796699358490993,45.752629953796024,3.635306512148256,0.003196416540929419,13.064230402635522,0.6229118358946608,3.2418673149512105
124,17.470267712719508,7.784771765328177,45.71959807505377,6.043515575654089,1.6232319982534698,8.094414892902115,4.185562994816001,2.022371827211149
125,45.81774852372084,2.545206666858263,36.37029058223675,9.739654397223541,0.0663029366892709,20.21770022028138,5.074637762726534,3.179386791465367
126,74.49256311979097,0.6659283421852439,68.86592274101437,2.1964506000855146,0.37489921618608457,17.14910178920873,3.324998131173963,7.77718986281374
127,14.609783700257713,5.689227731623957,25.15406814165599,3.3730327041221293,6.105604373112497e-06,24.803306032671262,11.693367713002983,24.94454413516888
128,43.53475477697155,0.6741693100650544,32.12052273871503,0.03137760773739549,5.768816680345432,25.3643007875475,4.290748253404709,16.01569449070855
129,21.08956285680297,1.119793703214505,32.59200583245305,0.395253396040164,0.13729431824340335,27.46952831248255,3.858338006049649,19.974667389279137
130,27.252615329131586,5.1393994308920705,20.143970663386835,5.816086953239211,2.762568514606409,16.47821639590019,0.9004290501928742,8.496715035373333
131,36.47029589444197,8.428327571878734,24.199328460055945,0.5602492235285137,0.006305280676581665,13.339782224791485,0.05610772515825551,9.864178988156098
132,11.275610006145147,9.79168829738324,36.264367258378854,3.4524763780912675,7.95515298486482,21.91741107587613,15.949638055269377,11.917002775495135
133,35.34936024223404,3.427899463326504,18.00318718751715,3.391336670260601,0.7814922431095969,12.615819335072569,8.593746742543525,20.696933999191792
134,29.283685189597286,1.8163331537349574,7.333223899128995,0.3001169411735556,0.27087149614768735,29.54618119942942,14.218753880499747,28.600397245364597
135,46.38043656994961,1.2289327632860754,22.201926821570478,0.6946371029519762,0.8996148707131219,24.31989294746151,4.852675173382837,8.652945117763851
136,22.838451733969,7.5390648295664615,32.042199947630074,2.940259823701749,7.41563724101654,11.958001616372515,7.842525544233566,3.275428326355372
137,29.344989489447826,7.980522984641306,17.76061636245301,0.5799267586205596,0.42332814128361945,8.557634843688762,1.382392650002108,10.04152215515874
138,28.420878584505807,1.3074767042317044,7.860231386258716,6.370955862287495,5.038116791180403,15.872690363140588,2.396356109873817,6.9483719882399795
139,84.41035557476647,1.3913483738736447,10.281993603324866,0.3436536674289771,3.288616352402868,5.627954707108563,4.272760999241089,14.081388139417689
140,40.22328560887557,2.4050731823044806,7.505927466441493,0.22962783726111308,14.10221669104343,33.779387694091746,5.155534208247131,7.8233932402118365
141,45.7068970347527,12.110091936127676,18.177091747936736,2.131658858417415,4.5409544644081965,8.416645688032434,1.5918329230379957,4.315711459099129
142,44.848043848283076,5.441906354426699,12.659015191199726,0.045742745431133415,1.0707006974825903,24.54637290219832,0.6084877675454826,4.64573832948122
143,38.584055358880136,0.204523467052931,18.325734480651047,0.05379745093426904,5.02655824552628,5.884122615512726,8.20572606318956,9.494537235596724
144,46.18180073608098,20.32705382318089,6.071703506828919,4.896350819953424,10.320360427441015,9.215460979987682,9.395897301548647,2.53330202507433
145,59.58434559211996,16.26454713052159,9.176040829787855,1.69237353064942,6.80367947568081,3.539138116772727,2.236016510235283,1.1545551122574365
146,54.42036688007989,0.7501928547293205,5.729649404968528,1.1897970459645884,6.0551564467543555,2.1577267189752134,5.544696746636163,2.717866426351324
147,28.64256417850133,3.0129376672774932,4.801513720386665,4.847909174021526,36.83657660903586,0.765538947367239,4.12776239502763,14.55623552421365
148,33.66647769955684,4.476927112445559,12.433559278026406,0.07054522153396255,12.001950071599085,2.5934384051576145,3.0391758287063704,4.502588750154413
149,44.33917430402934,7.065496032053363,5.068716502612552,4.2734703966939875,7.038606299489292,14.529168921799837,0.44284800683672654,5.387345349704074
150,49.68882069415055,5.099122171456801,6.41720253840602,0.8814902179697746,11.477353050377122,5.156301073351329,0.841191209894335,14.673557348303069
151,27.822799389828585,2.239829627228687,5.676000575115856,0.3969174685511594,5.670264995092604,11.989131903157872,0.05397607379999869,6.959538363022035
152,40.77072403720415,1.0668949328013413,1.9830887929104233,0.3779675862516269,18.463877035427963,20.474993971835346,8.619038047649243,15.2189364438355
153,52.55010602090584,3.6386161994805404,1.7060076071654313,1.467748634631136,4.614894518421715,6.232673126441372,0.4466007292457047,0.1811686321016976
154,53.24597110692794,0.1552627970706424,0.021043807336072334,0.20998391756611506,8.711489151017867,3.218624420487789,0.7908251977228202,2.1157651966154227
155,59.83182601715053,3.5258113978737615,3.80774977144826,1.1226466268156596,31.94113590714111,14.398760258667725,2.2250970847227634,0.11104189650445916
156,85.2646724394677,0.1534782713814136,1.1972386894546718,0.10704224887315304,1.9026935502026066,4.356635090015226,1.7300805077861874,3.181720162184128
157,61.08950914235996,3.6027590060738057,2.7011627572586114,1.239512206713974,37.106978971463256,2.6752551859265448,5.142589975681199,1.5220672802248094
158,81.36080774457564,0.018858922741496774,0.7501917992615372,0.12768261883804452,18.32469682064259,2.9191036485459065,1.4119222980910022,10.107393100184897
159,65.44203165707968,1.8291467812174251,1.9872615923651251,0.5022608602258387,16.01276402724299,5.6559841859580695,1.781174011739368,0.11647341666660325
160,64.05341204465614,3.4379635800218526,5.214483607208597,0.5711064224042246,4.897522570228467,9.659347018044368,7.336426991174582,5.328337555294294
161,51.17110457238305,3.6006704773040648,4.3095728627834005,0.12262059894206245,1.8741421632204165,4.474678882726488,2.975604370216282,3.687873743705566
162,30.27160108601684,3.617110420141288,7.167321828368687,0.002175391079452584,9.675644590705456,4.407317910526589,5.520304592922891,1.8787844742555657
163,44.28136416357353,0.003607547942257931,13.541195049290524,3.29215908567471,6.319135502007617,2.002183541130733,0.48748277712150834,0.03650738293447343
164,55.3066901334458,3.198566481158985,6.72342002376675,0.15389322709150377,7.745541121171564,0.061840478423747895,0.022516001663412624,0.7099973205707684
165,37.31587777463879,2.0639633831355324,6.530575716568054,0.12170543058944641,30.121330532028185,1.574313294158233,3.62659117231234,4.894696698722023
166,58.987813114231855,2.8602775802289275,5.114090194202323,0.00018314615644631112,14.64466846249413,6.580968849817376,4.349572318331218,6.43110890480874
167,61.84521080836664,4.46918362986004,10.451802665641504,2.560604371085077,13.981680171390279,0.7545149358544676,0.16885660291731275,5.044885159712393
168,72.05464611747547,5.1009305723079486,5.682623177306112,7.204495214751332,10.415594661787633,19.682956519451515,2.485832502650719,8.3122456700349
169,75.99415014966502,0.3849467842828834,3.829248718187223,0.3517515842244629,8.6485959521917,2.917044875959114,4.815904724386255,6.528188253793557
170,65.71422345810399,0.45848212222286006,3.3236907243624705,0.0014831819171031192,24.2351390900551,17.98871482454148,3.7566298565028684,2.683043334842958
171,64.25996229897069,0.31405922256543994,7.558292857798272,0.20760928330776296,17.680957848756545,2.9766259620010898,12.968146523222456,0.3800003432335254
172,98.78513610166064,0.029868410893791116,3.07954944462478,1.4979767862987967,8.443424437726142,2.0669985321537263,14.20191755160852,2.2367205666091126
173,84.74173997011782,0.9156917143785918,2.879775253093123,4.196325067703679,9.32301796724022,2.641110249469522,5.100159530657758,5.301440945373776
174,94.81233157011201,1.8153808822366613,0.06478060556169801,0.46293047938294113,8.323449360988723,23.469038064555743,22.834352976296135,2.8265029324182773
175,82.42494967714238,0.2995960959875395,5.955854383815657,0.12903481849040563,6.282221222930247,0.11920406764058343,2.2838982523557405,1.4256132680844225
176,90.25775132780707,0.27250257429943503,0.019465050734282945,5.363278865370245,8.025259327628717,1.60295629930299,6.560944495480826,4.120284371844886
177,85.44182912078317,8.220497419564598,0.8983536966041575,1.2727252833135474,17.548836389035976,20.422689162419644,1.5751429478136552,0.1258861486436424
178,54.178860220501555,0.008101504983301639,5.296594784444307,0.025523901987072935,18.461605659471854,10.677057178635518,15.034418030101714,3.9674941723817665
179,70.60477018773983,0.4007617279379903,3.4803923986984344,0.03845542774536378,2.8449244056235568,0.9271213650128086,1.1316850648725436,2.4515385295302603
180,62.82377927160934,2.9317594133503695,5.716656149930965,7.931433798331853,29.407545154739882,6.88569174890373,1.8508923222610767,0.008933616708244153
181,75.70748309102756,0.05567022415753956,2.3267212048239987,5.399454230965028,7.682554719965855,2.907890592194509,8.16409662055338,0.2657756640426006
182,70.67051861494632,0.6015882118425507,0.17138850359472338,12.706308273557484,11.585727332174779,1.2880977383572312,4.189072470290661,0.00416191967422365
183,34.077802811889406,0.1593601734866542,10.489683052011012,9.818013710234842,23.51978530597026,4.468598398135585,0.13959440094318804,0.007193855016020674
184,83.8889390241248,0.22940928528722573,2.5814258646390247,6.274544036820457,22.299397073032093,2.281116069081606,6.882985262640131,0.22708840702337296
185,89.08521105542398,5.15650679241196,3.600309483528261,11.71516314521229,7.977700908751922,8.248086973485506,0.9670510500026128,0.04916216803776801
186,59.1368312365803,2.7837151240453935,0.03675161593142067,1.3593919698463812,6.172822639851664,5.136254516991309,1.4597285205849457,0.14615388509405522
187,75.57233524394928,2.3176312541706587,2.4609055451738953,3.444693054381634,9.926149084636172,11.877880040066163,5.717004561108356,0.1510575137875275
188,62.4783855376773,0.5568689131388674,8.85335126998373,13.193341784266337,25.04656453997897,13.239308422432917,4.460670146237752,1.7060620010196532
189,64.55405497894725,3.7870725178757882,0.3326120443160488,7.253998880731099,11.53182743048295,5.6829558419465265,1.3816143054451104,3.0640177551980723
190,51.29008005216613,0.05104986222643564,0.4656625488352902,13.269865344134798,22.712635292032033,20.789985166589886,1.647643701563717,0.7675361876907257
191,59.201988205683236,0.05677079187720995,0.06469516001996861,12.281670000881745,15.42834692465594,46.85200753775894,3.2359234020562413,2.611511892150198
192,104.17009195695069,1.423216193569885,3.378798873454791,3.5828031519109436,13.801415880159286,33.7888516481799,0.0038893071525214857,8.956718966481794e-05
193,75.26546027497491,0.1049483396216271,0.2930159857091801,2.5985883886075105,8.314084181654172,18.4226287235812,5.9581531111711294,5.010334536031112
194,64.00995822736283,6.441298648350434,4.3880596614822265,11.920432331110698,11.57865092349377,22.972563426719862,8.304537048668394,0.2014980193867906
195,60.710023710550914,0.013229400754430357,0.025977802713367706,5.357444316255682,9.053853297674893,36.072058742312095,0.04208009002158295,0.1991555384291714
196,29.021627105913517,0.17289018575886367,1.5004980939393555,9.271070503115004,16.784864503087842,15.351368625522793,0.35963699993701576,15.859577681761893
197,75.62721021555095,1.1162232614872825,0.5675107498242165,13.072698002278493,22.651141993313992,25.9706512348875,0.3226575847707128,1.67425095229495
198,68.18310473733321,3.516710315957629,0.12006143927623499,13.133644716118742,14.177483255534884,39.33184516107158,4.923656536884472,0.25577910248412306
199,77.47983617743046,12.613278965905758,7.114868537944834,1.065951069486401,2.4883390271173,34.23830657178074,12.428709592275803,3.4169659469830203
