t,actual,common_shock
94,-0.8004294028160424,-0.8436672169790149
95,-0.6735623557169262,-0.7235562362115436
96,-0.6057526339002612,-0.6613498061772012
97,-0.4456014535128988,-0.4986234138007409
98,0.2586426983512898,0.1998871133617183
99,-0.40041955393996537,-0.4527395276800304
100,-0.13935744359308758,-0.18908127701969485
101,0.7090360271935574,0.6496141488930327
102,-0.1099673304409976,-0.17813198553071297
103,0.4271033408637506,0.3687577842335433
104,-0.4170185479038169,-0.4668088400049385
105,-0.05184146530455933,-0.10271877893381501
106,-0.40687239007933984,-0.4750110274552906
107,-0.1205335522190204,-0.16951653795028124
108,0.47192038385566365,0.42015406872869776
109,-0.8256543297849399,-0.8636602115961743
110,0.24887439364890762,0.21721182177292866
111,0.14688608886147547,0.11886780116613894
112,-0.2732617735874296,-0.2970749778483972
113,-0.7045536823298517,-0.7230289271942273
114,0.05461206932507399,0.03606475385693476
115,-0.2515515947300678,-0.2647463545319012
116,0.1149082916306439,0.11633810567735198
117,0.017294954840241128,0.01092607276172144
118,0.8147870494104662,0.8008894456604577
119,-0.09734846688627696,-0.11967781373651214
120,-0.5048267444233381,-0.5117487463109325
121,0.09954900089159395,0.08963781747815808
122,0.12666931395738767,0.10999834198588258
123,0.6859527389073276,0.6795937876202183
124,0.4240063067262198,0.41755562295728926
125,0.18372354689058157,0.17843552957475467
126,0.7553609695112904,0.7316514456097809
127,-0.5514270428897902,-0.5943815271614254
128,-0.2935648460365406,-0.31987576637487386
129,-0.4120377803071493,-0.46328797070276245
130,-0.1528069683938041,-0.19490490157788398
131,-0.6364384076508003,-0.6883430737781544
132,0.37918511934319366,0.31757547340720216
133,-0.05945860488181329,-0.11111134854938669
134,-0.6788177256453646,-0.7354031472513289
135,-0.452279456440467,-0.5077895406037708
136,0.2178103079347253,0.15675692372509764
137,0.4824233911806245,0.41906328394719056
138,1.0736889479330296,0.9983654458458933
139,1.5330087305222617,1.4569312330036648
140,0.2816034734623321,0.2072047166379982
141,-0.40940966086102637,-0.49476906001593207
142,-0.9748597815621629,-1.0660231403656546
143,0.2323372239186185,0.1338557311719179
144,-0.31463492163104834,-0.406470547655163
145,-0.12629563187971277,-0.20767863008984266
146,-0.23034262275230116,-0.30604839952990404
147,-0.0008978802873956526,-0.07039544320819263
148,0.6103496710011479,0.5329901153938218
149,0.16564367983293893,0.07852428372267231
150,0.006250674695598479,-0.07931741851934415
151,-0.4179495930097197,-0.5178268764129058
152,-0.723779495011341,-0.8373414723521785
153,-0.1271579880318226,-0.24315395453666544
154,0.08088577338025221,-0.026891275409160247
155,1.0074957720737094,0.8839649567899415
156,0.1880579025099267,0.06513726073644292
157,0.6155520492493223,0.4913697555115288
158,-0.1288615557878482,-0.24964779926957603
159,-0.4805835429897564,-0.5924718832085123
160,-0.385356435200583,-0.48255838111618593
161,-0.2590824031167008,-0.3626130322678766
162,1.159931484829792,1.0642348662175822
163,-0.2844014087100152,-0.41069333961219306
164,0.5346757969442255,0.4192446018681725
165,-0.3486062187172738,-0.4514635890435132
166,0.5737452639194959,0.46578650643712205
167,0.3157273753249783,0.19247548305293158
168,0.04557884001243376,-0.0783189488290452
169,0.10923894997563469,-0.020381263067717013
170,-0.2162091088459306,-0.3273938477146952
171,0.3274457241528872,0.22303610074104027
172,-0.13381827404991875,-0.22749174017039
173,-0.5380798742626316,-0.6128028818836241
174,-0.5630759771985783,-0.6389687871598096
175,0.13975849260618675,0.08629395886105974
176,0.8297882022894699,0.7895456282052175
177,0.11486644293083745,0.07999580678671912
178,-0.032761385270333704,-0.05931916305494128
179,0.17343493260794968,0.14291306980127144
180,0.6865785355791154,0.6530008708534124
181,0.1522069028669858,0.10969125068192817
182,-0.15542412590468418,-0.20546361541686858
183,0.6145919724357426,0.5531443550299444
184,0.27580665263651444,0.21437821923080674
185,0.8323410984118704,0.767877995997996
186,0.16119545804401936,0.09161721861095307
187,-0.5412397094532736,-0.6122345158602501
188,-0.6170567363150267,-0.6840795996228325
189,0.8891624040800329,0.8254639661156248
190,0.917355714372757,0.8618328603916485
191,-0.03002058436109358,-0.08975960664130032
192,-0.1327947900286387,-0.19159366056799387
193,0.7828892791540887,0.7307221461211011
194,-0.5079781561820024,-0.553522841021744
195,-0.41392281191599944,-0.4473635094779132
196,0.36489250831880793,0.3216633973445222
197,-0.1532872737601912,-0.1973025614297948
198,0.03282635411383525,-0.002560933360035648
199,-0.0382486842923652,-0.08172144926225629
200,0.20665555127141413,0.16878727439946678
201,0.7275442012586835,0.7037409306568584
202,0.07930794694488913,0.04529245345087277
203,0.35061392023678417,0.32196939663842894
204,-1.0005305178192438,-1.0250860505155113
205,0.0006081319347001346,-0.024359200965058975
206,-0.3852219100187753,-0.42161513514643556
207,-0.5728129321754907,-0.609406530211814
208,-0.4144737566895043,-0.4390761834643754
209,-0.13702052353441316,-0.16706172035040603
210,0.48314257075138217,0.45795127117800655
211,-0.6191258195811117,-0.663196358869782
212,0.05937508836590012,0.015315746297208723
213,-0.2203757295770845,-0.24208471666678924
214,-0.13855391036971895,-0.16383654718098042
215,0.5461075273861659,0.5013789126523021
216,0.3295455361212807,0.26905771850196303
217,0.7474964142282552,0.6686990537213718
218,-0.008653080971881569,-0.07725283962495023
219,-0.27025002322251507,-0.3479713058353515
220,-0.04142807122478041,-0.11192940844024976
221,0.19399262684524937,0.1212483956356108
222,0.14830138614909677,0.08828667922685551
223,-0.4886238868432692,-0.5421940361166833
224,0.09205257311371505,0.04524489081393711
225,0.16990740017065667,0.11411416506945257
226,1.3225374450848608,1.2587370187669602
227,1.004990929252044,0.9384223056408351
228,-0.37355726584875504,-0.42662167527941003
229,-0.09374366568343023,-0.14369168077458805
230,-0.689234150656771,-0.7317210009185016
231,-0.24416989915306778,-0.29535350698174323
232,0.22076795815201755,0.15780250179517025
233,0.6764561226612729,0.6029268104441168
234,-0.2985648008488183,-0.36454191887180426
235,-0.2884914332338071,-0.32707322003389827
236,-1.0527323470505368,-1.0736445148693274
237,-0.046204522672841156,-0.08133296027245383
238,-0.5000913177233671,-0.5312072059297815
239,-0.24111107165927356,-0.2647197136830369
240,-0.39839514412566845,-0.4384303890837941
241,0.005555567286730435,-0.047131277126278494
242,-0.8259328640461089,-0.8788641956783156
243,-0.6835253219739282,-0.7335226226954953
244,1.1132998446075848,1.064623556014149
245,-0.592763374059705,-0.6437112906370155
246,-0.48144439983681325,-0.5483927892273198
247,0.9896298277935358,0.918456764160657
248,1.5309669385834737,1.4525335846202034
249,-0.49565725935869887,-0.5857833144126708
250,-0.1056951833502875,-0.18412447839401527
251,0.25675568943872296,0.17077777547025477
252,0.9473810486246482,0.8643488222027962
253,-0.4355572647499943,-0.4934285392141187
254,-0.08604934392678856,-0.12263892297105487
255,0.41507719095995144,0.388668788030872
256,0.24910367244831458,0.21738303723330932
257,-0.1552194047466414,-0.18807803561504963
258,-0.0322091843178557,-0.06691148225802057
259,-0.6332361714179591,-0.6874479041849909
260,-0.07756603536889894,-0.11908687198733262
261,-0.09194724192788112,-0.13319374500447756
262,0.16037580311786256,0.11608494481312798
263,-0.2407354822701568,-0.277663609409508
264,0.27298065586275017,0.2357692612725695
265,0.5275698101592515,0.5063579089099143
266,0.1130256272563205,0.07771466383423302
267,0.20437302209638486,0.17587820419960173
268,0.07538649333350185,0.026577673788933682
269,0.048526272851100706,4.2196545707090214e-05
270,-0.3020144048120383,-0.3607790167714237
271,0.2164787141061279,0.158247130836654
272,0.009280845740123868,-0.04864329920674473
273,1.0986680060799459,1.0465841544652974
274,0.8399525421459325,0.7866774512376212
275,0.24937835413070217,0.1929232762782504
276,-0.3329161120840838,-0.38152860484738377
277,-0.5088436873870078,-0.556205735991709
278,0.6368325364885625,0.5955714765444325
279,0.19563231321384764,0.13137461257356925
280,0.30343209463696763,0.2400717016958054
281,-0.7934802790289686,-0.8722929934870963
282,0.5405757319291413,0.4637192407790904
283,0.3066595366725815,0.22721016910718148
284,-0.4889796153582917,-0.555215342207239
285,-0.17399740279470582,-0.23576240372497448
286,0.19572894981642092,0.1318586021782598
287,0.10596378512588162,0.026233399178121813
288,-0.064135379177255,-0.1460855929017775
289,0.044043283303472076,-0.05174413403298043
290,-0.023793980664960968,-0.12598868910344269
291,0.19474997788436288,0.07628125605123429
292,0.8536242861566565,0.7357459864965785
293,-1.1415486936990527,-1.2833292204656488
294,0.018501432482612726,-0.11842513225484212
295,0.21751815708170164,0.08825621068622348
296,0.2651584127421376,0.14799699484354975
297,-0.04548562604647641,-0.18595729066064492
298,-0.7296947508989438,-0.8783608912392913
299,0.3093226748635992,0.16399774185705482
