t,actual,common_shock
258,-0.1582303575897986,0.005167781591177363
259,-0.3739196042662843,-0.20408658799447707
260,0.027048161636283125,0.19740563557304538
261,-0.774182507892942,-0.6073341636542807
262,0.1886660617640282,0.35705687427665034
263,-0.7497776775538616,-0.5918795485300975
264,0.6554775836147662,0.821367150968815
265,-1.0225671002094165,-0.8578791421891583
266,-0.7065129661094944,-0.5462771351917063
267,0.044447242499067924,0.2086854015159146
268,0.676275566097572,0.8321166257488191
269,0.0031700438192618363,0.15752151805808537
270,0.13496594298389475,0.28142896009119556
271,-0.13575352519028325,0.00876845083652924
272,-0.6539571573695369,-0.5131992270575967
273,-0.3921510220001234,-0.24506917411968965
274,-0.7593444249229844,-0.6059548599906384
275,-0.780500584021494,-0.6393549838884358
276,0.0660839639720183,0.20087445965987322
277,-0.7066091383940598,-0.5615889910439809
278,0.016565490258150045,0.1597770033616807
279,-0.8178606497494337,-0.6509113761105488
280,-0.024497165217501726,0.14819151005837733
281,-0.40741968299116127,-0.24434128448148126
282,0.5389779124285307,0.7033077668253223
283,-0.001291279910598797,0.16185944778953248
284,0.42457690633173734,0.6178914464970707
285,-0.5750604345592911,-0.37782335821259627
286,-0.16578268398633916,0.028071670122083642
287,-0.6797450344125786,-0.49054357905813917
288,-0.38638051961330483,-0.20680262137220906
289,-0.3127325871311446,-0.13105211137231454
290,-0.5462661442286412,-0.3629291103435696
291,-0.8044096376020177,-0.6077514294228475
292,-0.9054620853972285,-0.7067586618263264
293,-1.3811932320485787,-1.1698740578536986
294,-0.7579711071446632,-0.5281732317517289
295,0.0730972792418822,0.31374694833592226
296,-1.0248120860226417,-0.7992492660066415
297,-0.9123298551577856,-0.6840614231266525
298,0.6693796272155581,0.8954492856164575
299,-0.549452645837007,-0.318248024924127
300,-0.08858712652498113,0.1605230045824179
301,0.08140957339214538,0.3211585732502473
302,0.06979208363398232,0.3312630648906401
303,-1.0281760233286041,-0.7611571153040299
304,-0.38309489678282016,-0.11552983994974511
305,-1.0743737951579726,-0.8091136347591961
306,0.9506340730110965,1.2231589294551617
307,-1.088342103282415,-0.7974376320078
308,-0.8228355136328793,-0.5239201094349101
309,-0.8267034114949183,-0.5203004274207523
310,-1.062464157387157,-0.7483302383614402
311,0.371863621754632,0.6762969548782727
312,0.8946545896367158,1.211223950541748
313,-0.5514341278169592,-0.2378745596563087
314,-0.9721881712106764,-0.660211573422205
315,-1.4208347963767651,-1.1184627493630106
316,-0.4257577249921747,-0.12205435926105074
317,-0.4539747676398702,-0.15818271158072192
318,-0.6231623206201615,-0.3256480631800723
319,-0.18248270518612714,0.1106876269881142
320,-0.11061317163897055,0.19758657140774316
321,-0.17304089484067445,0.16154162896895033
322,-0.4888694912582099,-0.1580624359842436
323,-0.8773061388007048,-0.550810914787131
324,0.011176348221302757,0.3329165489033579
325,-0.32073264611883673,0.006256879710765227
326,0.13208645910982691,0.4441787624173251
327,0.07834669327124721,0.3950377747361157
328,-1.0233633257917025,-0.7108810345235578
329,-1.0236470327469056,-0.7171111037288016
330,-0.667118886790877,-0.3777703593702642
331,-0.8206515277638452,-0.528132704145334
332,0.07857513530724758,0.37762588798805036
333,-0.13837736853099714,0.17565483799395887
334,0.2510834604343241,0.5495919968926554
335,-0.09605101868238675,0.19824340870545915
336,-0.18543902539221835,0.10432479093668451
337,0.34126811625642156,0.5998648901720852
338,-0.02048265663627638,0.23486366986752424
339,-0.23431905883594153,0.0340504817188594
340,0.46989794066061197,0.7402265169653427
341,-0.2224859588168222,0.05759044157639503
342,-0.4362053867980058,-0.15217030245896082
343,-0.7069726097554159,-0.4189116293888248
344,0.05758150524544409,0.3515127295227056
345,0.3106612215904189,0.6185252709212344
346,-0.3172327337108076,-0.025293700716715033
347,0.36500725934021067,0.6539578118899193
348,-1.276212788882499,-0.985007515985788
349,-0.311355582005511,-0.0277266874039574
350,-0.2989656779052777,-0.020047456052218096
351,-0.6396585007293127,-0.3634971862036735
352,0.9226191851929657,1.1919305189909366
353,-0.3010683027047649,-0.03309631634438058
354,-0.46513515759268503,-0.20386538580221664
355,-0.24075759206493816,0.01298105671675251
356,-1.2535183306942774,-1.0014068692629148
357,-0.6342493690387814,-0.37993396267245755
358,0.2526085563709174,0.4916199847227021
359,-0.5582631212159064,-0.31447267746638735
360,-0.6543148891453814,-0.41443758140013576
361,0.41902459461934527,0.6547628182572002
362,0.4282933983154232,0.6701272004759145
363,0.008583210066964692,0.2584952360805709
364,-0.48100921324163837,-0.22755866701933364
365,-0.3781082473122226,-0.11973553255816176
366,-0.675029001157929,-0.4020749807874795
367,-0.7768555307099646,-0.4973865595143224
368,-0.7990149855035127,-0.5222082441542162
369,-0.5731745089004143,-0.30902720339260376
370,-0.7759638874984467,-0.5173604953423725
371,-1.066451296411351,-0.7818525592715745
372,-0.1684843651152505,0.10970133487695287
373,-0.166469427404442,0.11729779044671854
374,0.5711599621098754,0.8503963792141583
375,-0.6135469538737406,-0.3341691841773513
376,-0.13325435114562217,0.14805029481163529
377,-0.1259707135994781,0.15635628963740084
378,-0.40947002688234324,-0.12691878056276654
379,0.1030595977761638,0.3721667943748381
380,0.11831079495583208,0.3876145934253572
381,-0.09474288953894311,0.16370554759876998
382,-0.37686923100315434,-0.12781985252389777
383,-0.42114397728068753,-0.17876505427726752
384,-0.9441220606032464,-0.6838769493985296
385,-0.6520376739519466,-0.4029588893088458
386,-0.5646615595353006,-0.31100376195084395
387,-0.808486405988426,-0.561985881214717
388,-0.03626386976228094,0.21996198334383213
389,0.33023734095435936,0.598313934493505
390,-0.7023439223354087,-0.45403121616457504
391,-0.11616181896689617,0.14172071787231857
392,-0.7634770402135524,-0.5170555697648551
393,-0.3976983527039131,-0.15246108546958106
394,-0.5946032574068217,-0.3451647895888879
395,0.05106106764198487,0.30094782430322076
396,-0.6022917885476381,-0.33939408692108913
397,0.24279496143068208,0.5058302068533234
398,-0.39672303539270043,-0.12286038683109951
399,-0.6026189413021562,-0.3248018547974154
