t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
13,-0.16891846432786162,0.07273523538033128,-0.6213608704105352,-0.5804834210209746,1.144246889734462,0.45087404261059844,0.30437941940571134,0.34145049345005907
14,0.04314794344339978,0.8762692459257024,0.7018071508776909,0.5670800426263545,-0.1596497257546754,1.487782326751147,0.1564844240815817,0.8614251848339081
15,0.3034879532340834,0.3305686011302532,-0.5457979492697951,0.44333749823157775,4.464838171988438,-0.3974189390885672,0.05617261325903189,-0.636904675602708
16,-0.5220721407785905,2.075696200735225,-0.4804451076062227,-0.2709014659715434,-2.4844229294524585,-0.8233056225650693,-1.1817644837517045,0.967134413900954
17,3.223484592055384,-0.4818450072086937,-1.1681452397453012,0.532629057864886,-1.1065873452542208,1.4730730572864958,-0.1781128037332281,-0.99465051148604
18,-0.21600932307922602,1.0768962525600683,-0.15730155224735753,-0.2618771112807061,-0.3025092563099023,-1.419379860752671,0.2897728947641827,-3.0930745376888082
19,-0.6124552198843696,1.098491539757582,0.178758665195191,0.2743935008158899,-0.120761778532548,1.301250299421439,0.6519728958047037,0.8010173571971052
20,1.3012517816753806,1.125775651882552,-0.31045446575663693,-0.6696005709975442,0.590026391258323,0.6097550719783779,0.7897458673144895,-1.8635263572428165
21,-1.4080557473691555,0.6907571019474562,-0.08567058520409299,-0.8929790970670946,0.49102234241008935,-2.258798561740843,-0.7714820686825674,2.7186981445186436
22,2.8273898492813325,-2.0015633951141782,-0.24204215409303434,-0.025142583451766953,2.4503521868158473,-0.6341566078266785,-0.4136353755807957,3.2511650035138975
23,-0.6589605907977181,1.1103736845793424,-0.9164849253780962,-0.11464096989402495,-2.3150073470908255,-1.3140512361785124,0.6120128744661935,-0.15230103365556702
24,-0.578812796647369,-1.1926616699837918,-0.16092917541647855,0.0921489128702393,1.325009413175759,-3.218480923070495,-0.6906560563315677,0.34078925920006653
25,-0.22164502914490108,0.5670998860647674,0.1074832175828152,-0.16879499581059326,-0.7767881258753915,-0.3457447578106458,0.883280342166226,-1.830237763957671
26,-0.1573103057069192,0.22679382160279982,0.8204801874484877,-0.16303672966936952,1.3076254942947085,1.4891031451958732,-0.09212809168206115,-0.5819739780583876
27,-0.6776809642252227,-0.39649059324051406,0.40397070501449217,0.05267615600015493,0.29822191358847405,-1.4540146833853709,-0.8624206819566109,5.786802250784998
28,-0.39137822612548,-1.0571619459983612,0.673287050162793,0.07476487173607249,0.8375181560219447,-0.21224424147743126,-0.3209020745452751,-0.4971987648888466
29,-2.9174861294970498,-0.15134109825529424,0.10254712245470188,0.6919495140495,0.09095353132954831,-3.114200636232912,-0.13077626054284547,7.405331374334046
30,1.7699002386528002,-1.0080631808454061,0.25612280640280044,-0.32199807790832286,-2.0966545135199746,-0.5069279432423925,0.06507467966868308,-5.116627860598403
31,-2.392525944351956,-0.01644524617686216,-0.22245974524844347,0.1312915957088382,-1.8788535321846296,1.0000227815624338,-1.2963662714780746,4.4367981371750265
32,-3.4885079675184003,-1.2477693311638665,0.18492329034567945,0.6730675785497553,0.4671343437015458,0.8359352495777641,0.009141032968038143,-2.800915109113135
33,-0.9997179385880773,-1.3018253265911786,-0.5986636646633485,0.14771506182636573,-1.7350400810491595,0.49021293197008553,-1.5709039258966935,0.7868738487770138
34,-0.9711316903914172,1.420840598175768,0.12895054447381457,0.5015706865646712,-1.192184321694638,0.08368833054388672,-1.2260483539728149,-1.1356460711781604
35,-0.5196911302679348,-0.7251509828916691,-0.5183581081397424,-0.5982262009278076,-3.669998702525531,-1.976607458500684,0.7960157265082768,-4.357116652866388
36,-2.6201903073096773,1.6948955660147602,-0.2770694146458543,0.11722974962057359,0.9652160281675641,1.3617926993502503,-2.025015326669319,-0.6433098938032373
37,-3.0426104244789753,2.2986390693808905,-0.6602378444587642,-0.43120038084800927,-1.5487884511440777,-3.3822605671114503,1.789571446609552,6.575994698665807
38,-0.8693179122965677,-1.2353822708816287,-0.90856512464771,-0.10851259634539995,-0.4660347128839625,-1.6130874381499334,0.2803356985554676,1.0622988271802778
39,0.5161982895945053,-0.32728449059145764,-0.4652192840829711,0.2178077488198601,-0.02150431623864002,2.3089836688174294,1.0205763994591566,-3.903262796084791
40,-2.4600049497961964,-0.7550331682476032,-0.4577198087641226,0.2114885181291053,0.3887076408427669,2.918750395806224,0.4699068924967981,0.4980268862885305
41,1.9068094736194416,0.36563265512462684,-0.03136431465788092,0.48821097577240125,0.09257105431515404,-0.8837007950412057,-1.2097039954209188,1.8546040712366343
42,1.8998984643122512,-0.09045688539781016,0.4370405943237367,-0.7688427035128332,-0.11694567037195636,-0.15310394543894024,-1.0514409087622933,6.435891466665855
43,-0.12615064860462033,-0.40134308279927505,-0.01569033720768189,-0.7620352638885987,-1.0344299404936732,2.64748207696884,-0.9129409142971892,-2.27835755809024
44,1.9183419896636922,1.2122741417357448,0.1647736185175498,-0.19284485798563267,-0.34741870189030577,-2.2113227753773015,-1.4693843872811791,-2.8644349089838714
45,-0.9302067664741276,-0.9835573283876009,-0.6135978606586077,0.042370836048559346,0.2769877352197606,4.584891153718397,-1.0268912108034,0.764049531890334
46,0.39805028163957257,-0.2786335224497604,0.23128629075582502,0.24265214611989244,0.39672536540048176,-0.7295649438171257,-0.5932381202115558,-3.760479302822598
47,-1.1778260547564443,-0.6375874244647104,-0.45591059261994826,0.11941449425805525,1.5539003884278573,-2.5052616326901007,0.42636089818615575,-2.8534300079556143
48,-0.4849262997876041,-0.7266649615893201,0.16893016384508247,-0.30220708507462235,1.2754549320264252,-0.7204331849286316,-1.193445784485883,-3.459331791152731
49,0.3262579406208928,0.8529106188750287,0.0645401473370224,0.7876110185394279,1.7986397104882372,-0.8719562583549314,-0.6283985889530144,1.2407589336858218
50,-1.2572411528734206,1.1846753586398637,0.11941130292151758,0.0807318658284718,0.8573546108770103,4.6596745270370885,0.32446881909660075,-0.3208896810035572
51,2.273821101460153,0.9989264007793419,-0.1269131722819627,-0.006923300139955485,0.2357624713043778,0.9746782646466838,-2.872619486987783,-4.201739168039058
52,-1.3937042129325152,-1.0320476223714619,-0.24578954391424124,0.224557070876356,-0.2220091461683782,0.5249159605653044,-2.7995569165416074,-1.2638135368910905
53,0.9235933261800641,0.6367941867903154,-0.2884454102272466,0.03758267313372554,2.7924768895898158,-0.06972572654013537,-1.737173466753935,-0.49422474069881184
54,0.14685841114198311,-0.17995977190493995,-0.01796000602743525,-0.5374396572822988,-1.261880734656959,-0.4123605175445413,-0.44194748930018624,-1.5454872735848093
55,-0.304461205575289,0.06644018147791775,0.32153473720062775,-0.04216014586858419,0.5097949086027945,-1.4778844458317444,1.5494552214409063,1.0156786522452026
56,1.4514814065523125,0.8685224747333468,0.20802989980315545,-0.04475957343864723,0.30348956050342923,2.882363162473654,-1.7810762849479542,-1.7167432778340843
57,0.306784582507451,0.529741562062519,-0.3069139296683318,-0.031245701302368617,-0.1201099022348579,-6.025497774444903,-0.6006604418942534,-0.4313762975778796
58,-0.2889656006854935,1.882031915782062,-0.4568664051758635,-0.3129608972153388,-3.109577894157999,-1.3168662412074994,-1.085069890270889,-1.3958608979014908
59,1.9497336285251328,1.161302146135646,0.020511433402885026,-0.14447137783909625,1.1626880150602186,-0.06183788617304618,-2.232419032376529,-4.673016880208084
60,-0.8226684553784678,1.0097693801508143,0.8149366575938131,0.00011005640609704215,-0.867146686236753,-3.2436245163556325,1.477813841436039,-4.755518580642997
61,1.0373000543950655,1.1194120953955506,0.14881399002194629,-0.09249326454748336,0.5807705550671648,0.45297441659650384,-2.1268441510483287,4.994312391744053
62,-0.7457765536453806,1.0800810536174663,-0.9024868325666673,0.4568590331897669,1.466436513836474,0.0683682795811571,1.5061687881576078,1.5054733072430424
63,-1.457768049621591,0.7840237149422773,-0.29861887860387526,-0.2250895101128477,1.0806759411442932,2.6482539363652586,-1.9212680447029513,-1.9728568658172951
64,-1.6089345531720842,1.0804517065701655,-0.3710255573558511,0.1280755312959617,0.6684139887560422,-0.24302771898729492,2.7424860777627234,-0.8108655014875698
65,-0.5835154837414637,-1.459378187743577,0.36968492211555637,-0.2865008257802857,0.29294178484475375,-0.19837088144480866,-2.866274781865099,-1.5876977387975664
66,3.7423995920827657,0.28058440798911133,-0.38788255002213834,0.09568711334153601,-0.13732884699539194,9.372434683492566,0.7584100703990047,-0.9889206409161818
67,3.8509967681732666,-2.702868354774795,0.025659129768728306,0.7246699234277212,-0.10147300392390296,-4.720640049567906,-1.0852559248697757,3.616974288038249
68,1.004465433722497,-1.202191747125378,-0.26988445716395354,-0.2236999391662819,0.2623960457793909,3.619796514889122,2.842984635351924,1.107038587357091
69,-3.642447693151138,-1.8265414625616632,0.1735105156434853,-0.522775233449692,-0.19135304655405871,0.8041046910614196,-3.1149630256826963,-2.5471111127785813
70,-0.27849904755327265,0.6351089733912233,0.3678594639894587,0.20543659283779814,0.03035355025436015,-2.051019107148953,-2.933678494837173,-1.3069547118654643
71,1.0928812252649471,0.3946442055254766,-0.7939499952498172,-0.31815110364177307,0.8432112589907519,0.19388959876004963,-3.873268805478806,6.105510209057145
72,-0.11717198066398538,0.3997979099147093,0.10847674835940613,-0.17965936036709207,-0.5578277678771587,5.728810362172227,2.6884960899567507,2.1615082479321215
73,1.525708183501448,-1.1257786442950737,0.43393577507964254,-0.37172765469586655,0.16179423764068193,-4.497132044067045,-5.58843778244848,0.8243969380468221
74,-2.221919236976002,-2.094771396045852,0.16635271463104723,0.8242732426253332,0.9717995637333614,-0.7323184837522647,-0.008811915635623113,2.3801798347280325
75,3.0136208730796414,-0.37611276428382723,-0.023961659126710555,0.08795072996772235,0.37620110174214444,-0.39697276845188545,-0.3630648719787354,3.7141338158493453
76,3.248931496611067,0.4103906439607285,0.608403921065384,-0.19953965615506086,1.2141259039607044,1.4240035896219119,8.852684218446324,-3.280388602323089
77,-1.9110972621129396,0.34183616799573585,0.11533402608251814,0.7602868812822849,-0.5787220846209888,2.4225609761256397,3.122639472406948,1.8781688083124215
78,-2.650781087269987,1.223715636279795,0.44491439621566364,0.20388616384443792,0.13523351008143303,0.576103101171157,-0.25254826709511985,1.7033123925841531
79,0.03580595616670834,-0.7953705704356634,-0.45840628498067204,-0.34883660554743046,0.14988503716405344,-0.12210090917810712,0.5365377713428792,1.3125238915466577
80,-1.7544258835939925,1.2243424787024741,-0.15040783366809352,-0.22033822056568358,0.3930981730265275,-5.041343120957842,-2.19808623951472,2.6176415510174307
81,-4.762052536497774,0.9179907112746519,0.5166659972039518,-0.1843895690808368,0.241274079816721,3.0027440088517725,-1.3081146459418305,2.319608350265929
82,-1.8741334118305366,-0.46315807564457,-0.34382128963847763,0.08328080177128672,1.1232446631796493,-0.5502326755930511,-3.505375328668362,-2.992864118405538
83,1.0191257799024858,1.588987174122105,0.09133667599349915,-0.20133812188377348,0.73517828705432,-0.7045314457856953,-1.0817924890653101,-2.6588686270620503
84,3.761237929660154,-2.3707212032764904,0.22619302676337277,-0.2431274881260245,-0.49884999532866575,4.5328665669320225,-1.9878501630852174,-1.9159425934598013
85,-0.41235744065466184,0.3263971137817431,-0.22045880873222656,-0.6521684259936639,-0.9745743435908285,3.4251173877528984,0.1434945595497458,1.168273215877094
86,-0.7694492495646295,-0.693618545248702,0.5583105792141161,-0.12982196809532143,-0.5239972421684492,2.920791143335483,-2.0224117696407022,-1.675469264000905
87,-0.0394813539032971,-0.06706199622092429,0.028170948720006694,0.7147549515606895,0.28346350574909596,-6.531555602908917,0.8196377597070053,0.03563377181481253
88,0.051697338773709425,0.19352888103349314,-0.07696222531052,-0.08625840650547234,0.5839735775397615,-1.539940453437366,-2.642490618113871,8.153078103027982
89,-2.0243503562135845,0.03033468030227543,-0.6374635556891208,-0.033196408143308306,-1.0976299783735386,-1.2812142351498979,2.7623322155143555,1.2046069575649994
90,1.4563142514442562,-2.0950858982512663,0.6037905915000812,-0.5646566560252204,1.6139013938678366,2.688061097540756,1.4805700706372145,-2.4128726238828104
91,0.30867955492279836,-0.6521641303902018,-0.09208843678270669,-0.20907090022111435,-2.384725169958075,2.945941107445726,-0.3238564754351488,-1.4212084820256539
92,-1.6371794929965093,0.3094724229168502,-0.46317879244141863,-1.114286558901722,0.34596717062594123,1.29701608844003,-0.6567077194079427,-3.2343756844695037
93,0.14127308253890747,-1.8035923085470502,-0.4933118624280012,-0.4432450190650491,0.8744837247808396,-1.0861575395375485,-1.3179059108737223,5.212926362702679
94,0.8502824358439391,0.27703500369899325,-0.24492428726321142,-0.3852178801963531,-2.675050635558315,2.5254998189421185,1.1108221612019475,-0.5948336291072773
95,-0.47616856423178583,0.6944753620141819,-0.6750935871191532,-0.377105687555715,-1.4532548290671952,4.712313777279319,2.2771308059755433,-6.090687094329646
96,-4.226341450764535,-0.2479253159564121,-0.28531176965460503,-0.7370936757726785,2.226985102112974,0.7380608403965143,1.1586273605657853,-1.9926023899704193
97,1.8594292984468663,-0.47656565540095264,-0.20815151939610926,0.1902185166212934,-2.1156690174266677,4.237256419982914,0.38169296861973345,3.378051975004825
98,-3.0374701933849475,-0.9709746362304783,-0.5416154152212785,0.008718216467693524,-0.031766572401931314,-1.3765784201398896,-2.763394038467957,-3.557141835005525
99,-0.24557683734674812,-0.5306559898554195,-0.3660046489365379,0.6560651173380574,-0.2158350604403656,3.3369122864131184,-1.4845702941731758,0.5515869925630761
100,-0.26405486553075125,-1.5777634268575107,0.41220087928627525,-0.1819292296516088,0.8021493070685595,-2.157481429372385,-0.5342790497420111,-2.469604436562353
101,3.2698148504370907,0.1684504001808066,0.04505408101378061,0.6254080239027173,1.3233854715306674,1.9615349872148726,-3.758755000279903,-1.981029274282181
102,-2.812523990307073,0.4980025038190231,-0.020893771415959606,-0.842802212215575,-0.3097175270564445,-4.145091524242646,-0.22141901790605756,-4.583442109300902
103,1.3479000131318561,0.20364819049734556,0.6122928729912634,0.39540265550255516,-0.5886833312822467,2.134142916428748,-3.6325656842202454,-2.705873941501042
104,0.8228236283380286,-1.709373786495297,-0.09642235168354664,-0.693638811122469,0.034920142284462385,-3.0058221750178524,0.9241319740658398,-0.030214278342583112
105,3.7452193068681847,-0.05649949537664118,-0.3441378037333997,-0.21682139952745494,-1.5797693930420573,1.0373558882764833,1.2484625779971974,6.650600799261455
106,-1.7679917526303517,-0.2627725844247625,-0.28947600330859347,0.06111497845476738,0.34806640062683636,-0.22275414879541777,2.188813317390299,-1.7547904526768594
107,2.594607894564967,0.2663135725100222,-0.09060036736332111,-0.30102996127057124,2.6105153696097267,-2.3069508685202926,0.49744750309410823,-2.125397965516884
108,4.765360358391344,0.4620124364708529,-0.3543170093964538,0.28591649929046853,0.19693908713126712,-1.4927917777133004,1.3120308388763453,0.9697816952548712
109,0.4936989370013626,-0.11704740210489539,0.08640244031967426,0.08903471058562362,-0.026377228278494036,-1.8350928735588319,2.815153275104107,-2.947968401632143
110,1.0664772386116388,-0.2758270316672709,0.6854289760669399,-0.8748162495676519,-0.9348060114372623,-2.7321973426360713,0.4243163777143553,-3.828297181819253
111,-1.4097761587159348,-1.291210620182642,0.004006801678888339,-0.5866625554222522,-1.8255493919683292,2.841991465892617,-2.0901637155979174,2.0573167038927567
112,-2.0005878193345437,0.7415188396658013,0.27807931431930555,-1.175132099694995,-1.1629636806651162,1.5510268755546366,-0.47452485055310695,-0.5533366149903118
113,3.3491164069492068,-0.4852466397521709,-0.06188192011873733,1.0135577717087134,0.8225095679766407,-0.5430595861786247,-0.5015398770393168,-4.835777847279563
114,-2.9823610705241896,0.04479831777629967,-0.18530090997845483,-0.014136335143218007,1.0755337768490196,-3.3060246586588806,-0.41397921699409607,0.40178008211018235
115,-2.014836357281586,0.5835743240808061,0.40488140312660637,0.3085696000018817,1.8986514348532497,-4.003192243493372,-0.11006792554476108,0.8950759311023004
116,-2.5870514080408116,0.039567681818456935,-0.7290638834083165,0.9425966142852781,1.0472673395014773,0.5775882119401927,-2.2031104079434183,-2.7007649266628775
117,1.4242139551989743,-0.10107315964739523,-1.6612525793203694,1.979260393120237,0.03308787727558128,-2.1722605830642365,0.9785448289986316,-1.902630611659755
118,-1.9957206224958353,0.040768008731154326,0.9248729946238523,2.8398087012160884,0.24628016326230606,1.013779578340221,0.7135217231341084,-3.377445141409811
119,1.6243629863039173,-0.46453746222287595,0.06793818585276046,-0.5762885885940062,0.3793578562705817,0.16354087727844266,-3.2882776328776004,0.33174583404866953
120,1.611368672259482,0.07085561753295644,-0.1993121310036609,3.3723465489422164,0.17315966784940562,0.9298662781584894,0.9266622392166588,0.7997037251727803
121,-2.573197058889347,-1.2585974855727728,-0.4526843619560387,1.6052611030570025,-0.4710648277308657,1.8385466890405722,0.016602117915885617,3.1673200835684203
122,-0.9486284400507529,0.0689237498708368,0.21970830244561257,3.490446454497156,-1.7483007579717853,-1.2941013944343387,0.6797690208390548,3.7117055317573353
123,0.5045608906476464,-0.2696016726459204,0.45012412288297476,2.0758958409765635,-0.46503479133873604,0.7019140424472738,0.9798616060958397,4.410832125497551
124,1.8234811875015704,-0.11724191563846986,-0.1820842587334206,1.3408926349232413,-0.23888417882549795,0.35009166976608364,-1.1035302469384973,2.8939313699210585
125,-3.073926905450925,-0.32394510110722785,-0.045873014369392895,5.23459623901637,-0.4997261855248347,-1.9019098548934137,-0.6287811888462274,3.6896484271137773
126,-7.202139208326379,-0.5540925668826657,2.601982468322506,1.4850060798933042,-1.0509306982070286,-0.23449613453204957,-0.06150579632107745,1.7887762203605766
127,4.542300702204663,0.04210118854712058,-0.7281981749067683,2.0145881361339577,-0.6982791524018448,-2.9338317382967665,-1.605757344235671,-3.5755278463131916
128,-2.4394026386951833,-0.6322946582419801,0.26100047880029575,-3.3924995553898247,-2.619946605925593,-2.9698337746127286,-0.5102610018139584,-1.4253872889956738
129,3.8805348239332087,-0.39163058534857603,1.0849607104653447,-0.1892650592846164,-0.17033953584992556,-2.408464062543705,-0.18296796464946424,-1.7112939471263606
130,0.32258373462395895,-0.23445443667962418,-1.6074653255891325,2.556658090149061,0.18206362687071087,-1.349099983192561,-0.02940156000349836,-0.30249166541670724
131,-2.4988565974568724,-0.11315778269180032,-1.2130573663178221,-2.7090963926205855,-1.3376840918938724,-1.0825769551283526,0.28456531653659134,-1.3993987293059325
132,6.703189737207392,0.18385642975317784,2.3798500746251037,2.0001485506514847,1.1637409815303683,-2.165802820690982,-2.055537879482114,-0.9173956187197451
133,1.3483576621644524,-0.11257979432244469,0.4347164217712845,3.369055763868662,0.08655430731396052,1.7530524113833876,-0.8698969798710108,-1.9314549071033436
134,4.212969507956704,-0.13725301630288378,-1.7000617450294588,-1.823733015466607,-0.585283375267646,-1.7902000678372048,-1.1525826840428932,-2.4868113701694727
135,-0.7011256376486058,-0.39051252176426565,2.8385221854295772,0.5998293235120478,-0.013672127164024772,-1.7752394814028447,-0.26606822517232376,0.3537423081244839
136,1.7771356665426512,-0.20422707100824067,2.7636763616569473,-0.14921195190765768,0.26568961064211916,-1.1654631178827508,-1.621116985577388,0.19670157074137018
137,1.8139445669557133,0.053967801265009,0.9899316763633442,-1.0390432395251774,-0.5618765772334304,0.8891169888723242,0.18300818856654893,-0.8819393060745752
138,2.877591825333476,-0.46292386032151134,-1.7243167852489114,3.942073109527242,0.25437630508123343,-0.7775720522368172,0.08982401114164165,0.05409076974068866
139,-7.5938947276188316,-0.4640155804543554,-0.26875788581239224,-1.010942977835814,-0.029037131592382234,1.7815763344864222,-0.3776018382706623,-1.3979635885717052
140,0.7663211162138223,-0.23900027212192854,-0.5409418224314164,-0.8329607746528377,0.7325981060171219,-3.652044268910414,-0.4068877069020621,-0.12091350431078163
141,-2.2324149433483913,0.23330935986391443,2.101614068779476,-0.2256390681314071,-0.2086248109945179,-0.279768362575842,-0.18748797185485833,-0.19454800054533394
142,-0.6029850499993735,0.004635167665972613,1.955492160218072,-3.096293599344264,-0.4784681566885296,-2.635851793505748,0.5560066917367205,0.166948089055081
143,1.300017534833974,-0.6276404658604067,4.778550074930445,-1.5583071003843534,-0.011562513914837258,1.090834716251014,-0.8369542915845449,-0.6214424599445678
144,0.42310905854138814,1.0636590792946654,0.7546115960651322,3.9330252193992274,0.37961204235970364,0.4130973513055477,-0.8271360369346168,0.9426214171374044
145,-4.1291526377931405,0.5888800884730804,0.4868042758603516,-6.961850232180033,-0.18213171102046533,0.7629615018894748,-0.23950049522341568,0.6026941844111989
146,-2.3695240896274123,-0.5956887904287699,-0.25312758161529425,0.026494438837937895,-0.1870822811657384,1.413728893063428,-0.7206593906157505,0.2195525895336271
147,0.1254293239012727,-0.7234616263873519,-3.644827993048809,-0.026954714566559845,0.6695105347721275,0.608736487385104,-1.386294391755948,-2.692663246537572
148,1.9299356742432203,-0.10478857583639689,3.0395719594515347,-2.4567501067753432,0.06612539109625182,0.8895148280023358,-0.395796814618259,-0.4121809618712371
149,0.012173423911937709,0.18817320027011875,-0.09546193479202467,2.5910984751190234,-0.22643453008322664,-1.530919759813251,1.3848539728899,-0.5437263899201293
150,-1.6088873378731883,-0.09411211864065,0.11891563841629083,-1.1148166699100939,-0.07011512343888271,-0.10770239896693357,0.06603610323207798,-1.9685627870968165
151,5.047139273648953,-0.13755100645324664,1.5126833023653918,-3.7760166843353984,-0.23888392616961734,-0.7940601774486492,1.0372223313600262,-0.5349467712307071
152,1.9715107408962975,-0.4215050270510944,-1.31951015099914,-0.7496680152991072,0.3831359156872197,-2.080150957924044,-1.0945974889179633,-1.661502341760127
153,-3.02807066373194,-0.5042652249886557,-4.4605484685553725,-2.0672016890789093,-0.8131054505394949,-1.1078001977387724,0.853364931909826,0.2492392262379728
154,0.43545180769053854,-0.6377906454225704,-4.249649990140091,-3.1706854189031155,-0.09003416597118165,0.7797992797148168,0.6312306188581376,0.4336343778624346
155,-2.0744697756773256,-0.0547367763495793,-0.9323085631288188,-0.6137444597935136,0.6798351177021364,-1.7405317307580261,-0.2574008899477611,0.9258932150909296
156,-4.039710701121411,-0.4725039088991018,-1.4245837932808152,-0.6601913395061814,-0.6421243156885788,0.4895197474266319,0.48421539735496905,0.37337087816764875
157,-2.417922496099247,0.008059400863345667,-2.3281077989984293,-0.9468008800511245,0.7402150243235777,0.03187766964939143,-1.0023923147409266,0.10050558161137813
158,-3.7121204178865965,-0.9209555944973903,-2.6387157414464126,-1.2241395098949615,0.3071335142085881,0.43825726690974015,0.374463181752574,-0.9729791470054359
159,-1.5214204702699932,0.16867787579123297,-1.6456264756053969,-0.7799453753421848,0.11239129475882761,-0.31915470018658115,0.12879512997617928,1.314645721657003
160,-0.4902275614311264,0.9919362004537697,1.4132997594926833,-3.831037090858276,-0.43145528292909047,-0.6500309839548208,-0.7019942407206623,-0.10291575633912492
161,1.6556451203469413,1.1548983918859255,0.8010190306916398,-1.1744928488394442,-0.7811443716150713,0.03773883322672529,0.005071246906531525,0.13820424685247132
162,5.712316126015621,1.2755345148171193,2.1209782267127912,-2.479682925977798,-0.2038713073223631,-0.08445789494379041,-0.6260305265862038,0.39540581082057635
163,0.9713910309660159,-1.2443935456351742,3.254497304058887,0.25330097000570984,-0.6507041123100968,-0.03744185939568856,0.23005627987209487,0.7623251774669806
164,-0.9278301312859571,1.0369286417663712,0.4982305048460435,-3.2003759014364888,-0.5491514475081742,0.8230130052946393,0.9858500001966458,0.237755727491744
165,4.052392094966879,1.4413803103207345,1.8449352468364184,-2.2246261009392843,0.6435060667233228,0.37812474252149075,-0.34010128213103247,-0.5054363563292015
166,0.6990928851752869,-2.469159477717143,1.90299134829328,-2.3204449363205835,0.14282845258685273,-0.3713260209259542,-0.2249446780580791,-0.537932686726284
167,-0.4558554367573386,2.874509689341743,3.747394011772805,0.8571601515473637,-0.027212086508332067,0.5734580927962756,0.9604474515888974,-0.585510485705937
168,-0.22248449271725013,-2.8804867983014604,2.984326099645657,5.115840120864711,0.018495445454037807,-1.4828957012673136,0.5244250970944111,-0.609966265064528
169,-1.809832797612693,0.9935106215124002,0.6770481999256732,-1.2111700971650217,-0.2553116565989595,0.079044296211393,-0.37938109317802804,-0.7036964428389917
170,-0.8909702592766702,0.5548444416620827,-0.4711052236908842,-3.414016966358104,0.39149384790917485,-1.8661248828841899,-0.406246527079329,-0.3562759760808152
171,0.3999925906325803,0.8906706978623198,3.0600649427963735,-1.6662500055993146,0.21773021361722897,0.1380957393503955,-1.6666371288464257,1.075002674752707
172,-3.8976993334923065,0.6778552430581093,1.0733179802632185,0.643923265292649,-0.1686844380779898,0.6441312087793922,-1.568845901234436,-0.021606599703068302
173,-1.525068044108681,-1.05407581365655,1.173159562319083,2.3627502028410623,-0.11857449515133547,0.6384338572815943,0.0597707897723776,-0.445285091197703
174,-0.6979543395771871,-0.4637473019741568,-1.890485832686454,0.9062424866985004,0.0895536564988062,-1.3411355516123606,-1.7723074027708265,0.20801511964872876
175,-2.2251661801580807,0.456190535846294,2.113804222267424,-2.5159837841628727,-0.5302586937288066,1.4419887347092493,0.3712524917799154,-0.20392485868252153
176,-2.558579777442451,-0.7859658817511002,-3.2561775628741434,1.6158845926958516,-0.30864792767031446,0.9533706857495122,-0.45323725754883515,-0.4793269158211793
177,-1.1746390528179087,-3.9087567271820207,-0.34411422009857395,-0.3086188088654479,0.28991127551489115,-1.7196867641598221,1.246013474559932,0.33188334890591265
178,3.376452755816608,-0.10611598223020383,2.7291028282491037,-2.3919479415441742,0.23830465301521578,-0.7635565408088301,-1.8593070358150214,-0.47895429607783857
179,-0.004516474861408326,-1.2651488815093135,1.0027221788850673,-2.688824280109629,-0.8150930985210838,1.357134314722223,0.9707905558359331,-0.4124379417246813
180,-0.03433520529556333,1.536800038940801,1.113324067037591,0.17415707892571763,0.3861100146881149,-0.7983993684762895,0.006884924231225664,-0.03274747603841621
